sale_id,transaction_id,listing_price,sale_price,sale_date
633,633,10387.78,9965.68,2023-12-31
634,634,6691.45,6277.26,2023-11-29
635,635,15354215.64,12235227.05,2023-11-16
636,636,5663.33,4618.18,2023-09-28
637,637,5848179.94,5073570.93,2023-12-18
638,638,8181814.63,6589035.37,2023-02-07
639,639,5926611.33,5234210.13,2023-01-29
640,640,7854.2,6238.42,2023-07-31
641,641,17554839.73,14108122.53,2022-09-19
642,642,8835.76,8678.8,2023-03-17
643,643,2274.9,1781.93,2023-11-10
644,644,7314.35,6216.07,2024-02-16
645,645,4936.11,4844.69,2024-07-18
646,646,19208635.48,16865121.74,2023-05-03
647,647,15585724.1,13214217.47,2023-04-18
648,648,10921005.97,8581043.88,2024-07-17
649,649,14549730.78,12636234.9,2022-10-27
650,650,9279557.97,7219723.08,2023-06-26
651,651,10345.66,8579.93,2024-07-08
652,652,7361.83,6042.54,2024-05-07
653,653,4261.28,3327.7,2024-01-30
654,654,5537544.09,5153741.84,2024-01-24
655,655,16825856.6,14544046.2,2024-06-28
656,656,2650.29,2541.25,2023-12-16
657,657,9863801.63,9794565.24,2022-10-16
658,658,6102.76,4776.75,2023-10-21
659,659,2849838.58,2373266.37,2024-06-25
660,660,18401891.57,14187932.04,2023-08-14
661,661,9821730.8,8804491.86,2023-03-20
662,662,5712812.85,5102766.39,2024-04-18
663,663,6737.59,6717.98,2023-04-15
664,664,9042.81,7785.19,2023-07-13
665,665,7447.72,5788.7,2023-10-28
666,666,3819.56,3089.88,2023-06-26
667,667,11571819.89,10513698.93,2023-10-11
668,668,4576963.22,4426780.74,2023-06-17
669,669,2681892.38,2586401.95,2024-03-29
670,670,22084302.17,17840334.09,2022-11-08
671,671,6077506.38,5714564.61,2023-01-23
672,672,3989032.16,3364686.54,2023-08-28
673,673,15022301.79,12865545.7,2022-09-18
674,674,8732.32,7406.63,2023-10-03
675,675,4215.72,3414.57,2022-08-12
676,676,16546873.17,14524095.82,2024-03-18
677,677,4842725.4,4382968.65,2024-01-24
678,678,18496660.24,15824542.65,2023-11-24
679,679,2414.17,2342.37,2023-06-10
680,680,10714.12,9914.03,2023-07-20
681,681,10075.13,8150.99,2023-04-03
682,682,9933.96,8079.68,2022-11-16
683,683,4282563.79,3381588.62,2023-06-07
684,684,5746.96,5407.96,2022-11-28
685,685,1134.38,958.65,2024-02-04
686,686,18715663.66,18592495.36,2023-03-27
687,687,5127738.26,4272417.02,2022-11-23
688,688,22750663.67,18032272.57,2023-12-29
689,689,6696.84,6350.95,2023-04-06
690,690,6972.88,6155.03,2023-05-05
691,691,6491.9,6259.16,2024-07-28
692,692,10054.69,9059.47,2023-01-28
693,693,9196.44,8949.64,2023-08-04
694,694,19698334.24,18427844.01,2023-07-18
695,695,18136214.27,17032461.99,2023-11-01
696,696,4598.2,3784.99,2024-03-25
697,697,2128.99,2073.29,2023-11-27
698,698,5405.36,5239.4,2024-07-22
699,699,24625575.35,19205077.44,2023-12-09
700,700,9367.53,8635.7,2024-01-01
701,701,4691384.01,4169345.67,2023-04-11
702,702,20699615.0,17659629.51,2022-12-04
703,703,4861.14,4265.53,2023-05-09
704,704,9851.92,7798.56,2023-09-10
705,705,4940538.7,4335508.32,2022-12-11
706,706,7311.5,7105.94,2024-05-22
707,707,2765.29,2413.25,2024-07-12
708,708,1191.26,931.12,2024-02-22
709,709,5981.37,4918.38,2023-12-19
710,710,2197080.07,1905549.66,2024-01-05
711,711,9468197.85,7453486.2,2024-01-26
712,712,7944.96,6711.86,2023-11-17
713,713,2198.38,2021.71,2022-11-03
714,714,15811045.36,14714539.53,2024-02-03
715,715,2877.94,2247.98,2023-05-17
716,716,2836.29,2409.07,2023-08-01
717,717,8668.96,8265.49,2024-06-09
718,718,3928.16,3634.14,2023-12-12
719,719,7036.64,6063.45,2024-03-02
720,720,6270.77,5474.86,2024-05-13
721,721,1300965.06,1265198.97,2023-11-30
722,722,7097.09,6706.04,2023-03-06
723,723,5009372.45,4573211.98,2024-07-13
724,724,10156.08,9042.35,2024-02-10
725,725,21151298.54,16773916.84,2023-05-03
726,726,4798.92,4010.88,2023-02-01
727,727,10054.47,9495.36,2023-04-24
728,728,12586.33,9887.71,2023-09-04
729,729,14756065.67,13857669.1,2023-11-12
730,730,8604.13,6777.33,2023-02-03
731,731,3920654.96,3485550.2,2023-08-03
732,732,9580.77,9314.5,2023-04-26
733,733,7055.91,5752.86,2023-08-22
734,734,14742520.24,12741523.95,2022-09-18
735,735,7300156.8,6007438.46,2023-09-23
736,736,6587.7,5073.41,2023-04-13
737,737,2742.72,2634.13,2022-10-27
738,738,9462001.7,7594256.5,2023-05-12
739,739,20364539.28,18710020.22,2023-01-31
740,740,5076.98,3942.97,2023-11-28
741,741,3779.03,3523.57,2024-01-03
742,742,10092134.77,8129202.45,2024-01-02
743,743,4567.93,4485.52,2024-02-29
744,744,2534761.05,2281126.91,2023-10-21
745,745,4681.59,4012.99,2023-06-16
746,746,8290.33,6405.66,2023-12-25
747,747,10218874.79,8689682.03,2024-06-26
748,748,6606.19,5432.97,2023-06-24
749,749,6015.76,5251.65,2022-10-19
750,750,1190.88,1187.33,2022-11-21
751,751,2656619.0,2610937.12,2024-01-12
752,752,17629705.49,15264138.18,2023-05-04
753,753,9061.35,8946.61,2022-09-03
754,754,1535.85,1282.43,2024-03-14
755,755,18309729.87,14196776.82,2024-04-22
756,756,4072.47,3184.09,2024-01-20
757,757,4952.91,4229.41,2023-11-23
758,758,4694260.9,3899913.54,2022-09-24
759,759,9599300.26,8367227.38,2024-04-22
760,760,20198014.19,17103344.48,2023-12-23
761,761,12302831.69,11411081.98,2023-10-29
762,762,4197.36,3477.91,2023-04-17
763,763,5941171.29,5162787.98,2023-12-23
764,764,12108.36,9485.78,2023-04-28
765,765,23466975.63,18491466.76,2023-11-28
766,766,5048.92,4415.46,2023-01-05
767,767,18026437.69,15313859.67,2022-09-29
768,768,14856030.11,13671807.8,2023-01-01
769,769,7988586.72,7148105.15,2023-07-07
770,770,6681.48,5514.72,2022-09-18
771,771,1394.5,1141.39,2024-05-21
772,772,16219417.32,14780594.95,2023-09-14
773,773,9587.21,7450.41,2024-01-03
774,774,3102.86,2952.98,2023-07-06
775,775,10375.29,8680.95,2023-02-01
776,776,4206.74,3732.86,2024-05-10
777,777,14350078.62,13099278.72,2024-01-04
778,778,1613382.86,1294205.7,2023-01-09
779,779,18255985.1,17299015.4,2023-01-22
780,780,21327909.81,18111008.98,2024-05-29
781,781,2214.04,1727.48,2022-12-26
782,782,12879035.23,11150760.0,2023-10-13
783,783,17039906.57,16049763.88,2024-06-20
784,784,15861711.5,15634849.4,2024-03-02
785,785,11525273.37,11458089.84,2023-10-18
786,786,10846.91,9693.33,2023-12-25
787,787,9883272.86,8767025.19,2023-10-04
788,788,12193245.15,9737581.69,2022-08-25
789,789,6478.6,6060.46,2024-03-25
790,790,19935432.3,18288337.88,2024-03-10
791,791,22133381.28,17145853.82,2023-08-30
792,792,14623839.85,11728264.89,2023-02-06
793,793,14592827.75,13644752.7,2024-01-10
794,794,10414.78,8526.17,2023-10-18
795,795,19849630.04,17292716.89,2024-05-24
796,796,7961818.31,7326857.91,2023-09-16
797,797,8224.73,7928.36,2024-03-09
798,798,6929106.31,5548780.66,2022-09-08
799,799,5295.05,5114.72,2023-12-12
800,800,5412.72,4578.05,2024-05-28
801,801,3436.87,2701.27,2024-05-23
802,802,23903575.57,19026492.04,2023-12-22
803,803,1196.2,1154.11,2024-01-15
804,804,4745154.87,4730483.61,2023-12-18
805,805,9499.74,8424.65,2024-04-18
806,806,5839.28,4858.52,2024-06-02
807,807,9132.49,8741.26,2023-12-04
808,808,12378478.97,10633930.62,2022-09-02
809,809,10253379.24,9715438.18,2023-07-08
810,810,5524711.23,4574176.08,2024-03-12
811,811,7880.38,6818.99,2023-11-22
812,812,10651811.18,8350816.81,2023-11-18
813,813,2518.44,2064.84,2023-12-11
814,814,21283662.12,17013411.59,2023-12-12
815,815,23826184.19,18712249.78,2024-01-29
816,816,3136.75,3031.2,2022-08-29
817,817,1191.35,969.42,2022-12-30
818,818,2521.63,2226.45,2022-12-05
819,819,21654836.22,18414305.04,2024-02-10
820,820,9753828.0,9307165.43,2023-05-23
821,821,8212.74,7663.3,2023-09-07
822,822,19921839.99,19327631.99,2023-01-10
823,823,11942614.13,11237913.82,2024-04-15
824,824,18390376.86,16197470.54,2022-12-14
825,825,20305256.83,15873235.61,2023-06-21
826,826,1911515.19,1785236.07,2022-12-31
827,827,25415452.3,19625192.27,2022-09-20
828,828,18837642.17,14872920.8,2022-09-21
829,829,20593068.11,15940953.19,2023-03-31
830,830,7850.63,6146.07,2022-09-13
831,831,12141.39,9471.0,2023-01-01
832,832,21757709.62,16983202.7,2022-12-30
833,833,4760.05,4451.17,2024-07-19
834,834,2195.33,1699.63,2022-08-15
835,835,3555.58,3023.53,2022-09-21
836,836,11720417.62,10179933.61,2024-06-20
837,837,4984.25,4373.26,2023-11-27
838,838,16847611.99,13151813.62,2022-12-09
839,839,19306326.05,18834003.26,2022-10-15
840,840,2386.19,2305.53,2022-12-08
841,841,5513.9,4534.81,2024-07-19
842,842,17886258.87,16834175.94,2023-09-21
843,843,4498.95,3633.36,2023-05-16
844,844,5861416.18,5488404.66,2023-02-08
845,845,10702.02,8485.74,2023-03-19
846,846,20682826.56,18653720.74,2024-03-18
847,847,1406326.02,1217427.83,2022-10-08
848,848,18895587.98,16241604.11,2023-04-26
849,849,8683.72,8388.66,2022-12-07
850,850,1903.48,1600.6,2024-05-05
851,851,10354.26,8610.65,2024-06-18
852,852,5928906.54,5318023.87,2023-12-16
853,853,12690202.69,9803321.11,2022-09-16
854,854,7533.88,6695.44,2024-03-11
855,855,1934.64,1702.02,2023-07-28
856,856,3833.75,3052.63,2023-05-14
857,857,12027.21,9615.97,2024-01-13
858,858,9827.37,9319.78,2023-10-27
859,859,10437382.55,8083809.56,2024-07-05
860,860,24912288.6,19432519.3,2023-10-04
861,861,3746.27,3725.32,2023-06-24
862,862,2449290.04,2434262.08,2024-02-17
863,863,7342.08,6130.2,2023-05-27
864,864,9329.56,7335.2,2023-11-09
865,865,16113867.91,13583075.21,2023-10-27
866,866,8356.77,8218.3,2023-02-20
867,867,24602889.78,19959130.7,2023-02-19
868,868,9801.78,7964.4,2023-03-27
869,869,18332722.23,15605038.79,2022-12-11
870,870,3401570.89,2655455.23,2024-03-30
871,871,5167.17,4749.83,2022-12-01
872,872,6369.83,5544.98,2023-01-21
873,873,5033.56,4046.05,2023-10-24
874,874,1296578.84,1080140.58,2023-09-22
875,875,19711139.1,19339495.89,2023-03-06
876,876,3863.98,3495.78,2022-11-25
877,877,6922851.77,5642383.56,2023-02-09
878,878,14559632.01,12280624.54,2022-12-30
879,879,5227.78,4022.93,2024-05-25
880,880,1867.44,1618.31,2023-11-02
881,881,11131.69,9000.41,2024-07-23
882,882,7093.83,5800.18,2024-05-27
883,883,8615.18,7122.4,2023-01-11
884,884,13424562.97,11257302.55,2023-08-13
885,885,8923637.54,8588642.25,2022-08-04
886,886,7854.36,6988.41,2023-06-06
887,887,9156.42,8764.8,2023-06-12
888,888,5346.7,5113.47,2023-09-05
889,889,8198473.48,6827262.91,2024-06-01
890,890,9818971.71,9799133.16,2023-01-01
891,891,7702.35,6228.25,2022-11-07
892,892,3024.4,2361.51,2024-02-06
893,893,4070873.95,3648343.15,2024-04-10
894,894,10772.26,8792.93,2023-12-09
895,895,2014.02,1879.28,2023-06-14
896,896,6789.11,6625.09,2023-10-01
897,897,6594.33,5875.99,2023-10-06
898,898,7321.66,7314.51,2024-04-20
899,899,10644.03,9680.89,2024-07-28
900,900,2944.37,2807.33,2022-11-03
901,901,8357.78,7614.77,2022-11-24
902,902,9556.99,9309.91,2024-04-22
903,903,4084605.84,4007479.57,2024-01-14
904,904,2097.05,1879.19,2024-03-30
905,905,6386.41,5248.24,2022-10-20
906,906,11739251.42,10944775.7,2022-11-10
907,907,10269.81,8733.85,2023-11-03
908,908,5535.84,5173.29,2023-03-09
909,909,5679238.63,5224252.87,2023-12-07
910,910,7159944.54,6660232.58,2023-02-17
911,911,9442.11,9062.14,2023-11-15
912,912,17444491.06,13936346.02,2023-10-19
913,913,4417781.07,3782967.51,2024-04-08
914,914,15037152.04,11590833.46,2023-04-20
915,915,9480313.99,8133101.58,2022-10-27
916,916,24707543.12,19257305.0,2024-01-11
917,917,7881386.81,7788405.14,2023-12-27
918,918,2538659.18,2268627.45,2023-10-27
919,919,8907.17,8194.58,2023-04-06
920,920,7731.41,6708.12,2023-02-04
921,921,10937.2,9209.39,2022-11-27
922,922,24077720.75,18622430.42,2022-12-18
923,923,5909.99,4618.62,2023-04-30
924,924,5360.55,4274.64,2022-10-27
925,925,1933.06,1578.33,2022-10-29
926,926,7224.09,5862.41,2022-08-25
927,927,5758795.39,4672011.97,2023-05-28
928,928,22399904.47,18089054.54,2022-11-01
929,929,6105651.87,5816798.44,2023-07-25
930,930,3333.75,2734.79,2024-07-15
931,931,4852.92,4605.23,2022-10-18
932,932,6819.77,6574.84,2022-10-01
933,933,1521.52,1372.44,2023-12-02
934,934,1127.43,1062.54,2022-08-18
935,935,6341.8,5939.94,2023-12-20
936,936,15091137.66,14899050.41,2024-01-20
937,937,22743818.62,18675770.48,2022-12-03
938,938,2123.7,1973.93,2023-03-18
939,939,4827.32,4813.47,2023-02-27
940,940,22098917.71,18280945.86,2024-07-28
941,941,13135053.92,10621046.51,2022-12-17
942,942,8241.96,7555.31,2022-11-08
943,943,2756.63,2187.34,2022-12-26
944,944,15713095.61,13507281.32,2023-08-18
945,945,13273635.94,12363292.03,2023-07-03
946,946,14234155.14,11439421.64,2024-01-05
947,947,16682049.62,13839074.1,2023-09-28
948,948,14687058.82,12671760.57,2024-02-24
949,949,6168.39,5407.52,2023-12-26
950,950,3005.28,2838.19,2023-09-24
951,951,7326.94,7229.06,2022-12-15
952,952,17126369.75,14921203.97,2022-12-27
953,953,1670.69,1458.39,2024-02-20
954,954,20966491.91,17236365.72,2023-09-07
955,955,9586.87,9194.8,2024-03-08
956,956,1291.16,1223.53,2024-03-10
957,957,9310.24,8074.79,2024-01-22
958,958,8821.35,7039.84,2022-08-23
959,959,4668.51,4228.0,2023-06-08
960,960,6523076.19,6268825.15,2024-04-23
961,961,2989.83,2615.62,2023-03-21
962,962,17321821.99,15797217.69,2024-06-18
963,963,2606.91,2481.57,2023-07-28
964,964,3024.38,2778.94,2022-08-21
965,965,7540809.38,6356308.35,2023-09-18
966,966,7704577.41,6263419.05,2024-06-06
967,967,10472.99,8736.3,2022-09-09
968,968,14335390.91,11770305.81,2023-08-06
969,969,9622.41,7939.29,2024-06-02
970,970,2997742.27,2784082.91,2022-09-11
971,971,8247.83,7172.22,2023-09-24
972,972,8103455.7,6337661.03,2023-12-25
973,973,4229.73,3388.17,2023-08-31
974,974,6862155.84,5949068.54,2024-03-24
975,975,16578090.35,14613920.98,2024-03-14
976,976,5347.06,5175.03,2022-08-18
977,977,2188.45,1777.46,2022-10-15
978,978,18495870.01,16675866.54,2023-08-21
979,979,11297.59,9329.16,2023-11-24
980,980,6737.43,5649.06,2022-12-26
981,981,21224644.67,17286297.29,2023-04-16
982,982,8237.44,8011.75,2023-10-20
983,983,7220.87,6041.99,2023-04-26
984,984,4008.29,3517.88,2022-08-19
985,985,5688.48,4885.44,2022-10-23
986,986,15067405.01,14002942.76,2023-06-16
987,987,7663.13,7363.14,2023-02-14
988,988,19662243.84,17225175.83,2023-12-20
989,989,3906301.18,3376362.22,2023-04-06
990,990,4032.74,3488.99,2023-10-20
991,991,10999.15,8538.96,2022-08-21
992,992,5450.2,4201.84,2024-02-21
993,993,9222.94,7621.75,2024-02-15
994,994,20709174.16,17125938.15,2024-05-07
995,995,11867597.33,9496889.24,2022-10-15
996,996,10143704.0,8181415.87,2024-03-05
997,997,20840244.43,18250213.16,2023-03-21
998,998,13324117.75,13119470.85,2023-10-19
999,999,19880749.41,18750277.45,2023-01-23
1000,1000,5357.77,4709.77,2022-11-12
1001,1001,5469.06,5279.41,2023-07-26
1002,1002,8821790.0,7013519.64,2023-01-08
1003,1003,2402.89,2362.12,2023-03-23
1004,1004,8256.24,6491.73,2023-05-21
1005,1005,7028205.09,6919255.46,2023-06-22
1006,1006,3294.64,3244.85,2023-08-01
1007,1007,9814.41,7706.88,2022-11-27
1008,1008,1070.92,841.66,2023-04-30
1009,1009,3933.16,3509.84,2022-11-11
1010,1010,3435225.37,3153155.23,2023-06-01
1011,1011,4880.66,3761.76,2023-09-20
1012,1012,9736920.45,8930937.99,2022-10-31
1013,1013,1930.73,1583.39,2024-05-25
1014,1014,1980.83,1719.32,2023-09-12
1015,1015,4530956.61,3568753.82,2023-01-08
1016,1016,17479159.44,15430421.34,2023-07-07
1017,1017,15508475.18,13446503.15,2023-06-11
1018,1018,4431.82,4035.15,2022-11-25
1019,1019,15277281.38,14483006.99,2024-05-17
1020,1020,7946.84,6808.71,2022-08-07
1021,1021,17664970.08,15885236.79,2023-08-31
1022,1022,3739.9,3438.21,2023-03-02
1023,1023,5073.21,4880.5,2023-03-22
1024,1024,6460.7,6419.2,2023-05-06
1025,1025,5466.06,5352.65,2023-09-22
1026,1026,5166248.49,4416845.8,2024-03-01
1027,1027,2898448.57,2344219.92,2022-12-13
1028,1028,2702.84,2182.62,2024-06-19
1029,1029,9701.27,9130.26,2022-09-02
1030,1030,14462860.9,13960411.72,2023-05-15
1031,1031,4647.49,3917.21,2023-05-19
1032,1032,9664645.23,8239412.28,2024-07-23
1033,1033,1549915.03,1414245.59,2023-06-30
1034,1034,14972223.95,11968918.83,2023-11-07
1035,1035,10133.13,8388.99,2023-09-03
1036,1036,5202.57,5192.21,2024-06-20
1037,1037,10117052.27,9523425.99,2024-03-10
1038,1038,12135.23,9729.22,2023-04-09
1039,1039,2899.66,2470.81,2024-07-08
1040,1040,19380104.96,16951461.04,2023-02-04
1041,1041,4021.66,3395.93,2022-09-09
1042,1042,9663.78,7690.7,2024-03-16
1043,1043,8507.81,8220.13,2024-02-19
1044,1044,11846.95,9963.7,2023-08-19
1045,1045,11822.46,9291.13,2022-11-26
1046,1046,8838467.22,6823933.27,2022-10-14
1047,1047,6847045.56,6687016.17,2022-11-04
1048,1048,8522.88,7982.88,2023-10-12
1049,1049,7486.3,6307.48,2023-09-01
1050,1050,9256826.34,8222583.87,2022-11-15
1051,1051,2364900.27,1955957.04,2023-05-25
1052,1052,8079309.63,6248167.01,2022-08-31
1053,1053,11498513.65,9272853.09,2023-08-06
1054,1054,8876.5,7544.28,2023-10-03
1055,1055,12075.84,9469.53,2023-07-24
1056,1056,6634.1,5567.67,2022-12-17
1057,1057,11328.66,8874.91,2022-08-10
1058,1058,22323944.09,17977936.59,2024-05-22
1059,1059,6287.91,5512.9,2023-06-16
1060,1060,6961.09,6212.42,2023-07-13
1061,1061,8604.84,8579.22,2024-04-27
1062,1062,6333582.41,5252549.63,2024-01-02
1063,1063,1723011.15,1371483.73,2024-01-29
1064,1064,8377693.53,7380812.83,2024-03-29
1065,1065,8837.82,7271.88,2024-03-19
1066,1066,16605315.64,13889967.8,2024-01-06
1067,1067,22770989.68,18942796.72,2023-10-07
1068,1068,1036.02,879.8,2024-01-16
1069,1069,17045709.63,13114766.75,2022-11-04
1070,1070,7119365.66,6070141.76,2023-03-20
1071,1071,6096.25,5267.15,2023-06-25
1072,1072,13809673.78,13400629.26,2023-04-04
1073,1073,4354.57,3358.64,2023-06-27
1074,1074,3129667.3,2466704.25,2023-10-13
1075,1075,10176818.85,8975203.29,2023-09-30
1076,1076,9589.05,7385.09,2024-05-12
1077,1077,12166787.6,11225065.45,2023-01-26
1078,1078,3727.58,3234.09,2023-12-07
1079,1079,2216.52,1784.49,2024-04-09
1080,1080,9374.61,7912.59,2023-09-07
1081,1081,11664634.33,9885236.62,2022-10-17
1082,1082,17467089.52,15497722.06,2023-10-14
1083,1083,6935585.39,6416883.59,2023-03-02
1084,1084,21440995.02,17922361.92,2023-08-10
1085,1085,7445.17,5754.7,2022-08-25
1086,1086,6837440.84,6081389.05,2023-05-03
1087,1087,869.2,830.13,2024-05-20
1088,1088,11428.01,9356.07,2024-02-05
1089,1089,11104341.29,9445638.5,2023-07-11
1090,1090,7536.8,6354.02,2023-03-23
1091,1091,9499194.55,7640352.27,2024-06-15
1092,1092,4618.93,3879.06,2022-11-03
1093,1093,8685.96,7067.93,2023-02-01
1094,1094,16608144.57,13754233.75,2024-02-16
1095,1095,7226.13,6187.42,2023-07-13
1096,1096,8711.5,8110.26,2024-05-31
1097,1097,7480.68,5976.22,2023-12-15
1098,1098,10119.78,7996.92,2023-12-22
1099,1099,4112.12,3504.85,2022-09-04
1100,1100,12602593.78,11128454.83,2024-02-15
1101,1101,2206.93,1773.99,2022-12-14
1102,1102,12589766.38,10901853.61,2024-01-11
1103,1103,9041.66,8394.56,2023-07-23
1104,1104,17317317.57,13499523.96,2024-02-06
1105,1105,20764659.17,19434371.62,2023-06-05
1106,1106,14122426.47,11776884.55,2024-02-22
1107,1107,1540972.24,1288638.86,2023-09-07
1108,1108,4256226.26,3728750.19,2023-11-28
1109,1109,9558.8,8038.45,2024-05-09
1110,1110,14226899.85,11368353.06,2024-04-16
1111,1111,22622246.21,17439956.74,2022-10-21
1112,1112,1821.81,1545.36,2022-09-27
1113,1113,1955176.52,1909393.87,2023-11-18
1114,1114,6543.06,6315.68,2024-07-12
1115,1115,8910.35,8606.14,2023-01-18
1116,1116,4600.46,3576.5,2024-04-13
1117,1117,23771381.48,18909589.16,2024-08-03
1118,1118,3540.55,3499.24,2022-08-18
1119,1119,4656737.89,3988088.31,2023-12-11
1120,1120,1414.31,1243.6,2024-02-27
1121,1121,5687.08,4480.34,2023-03-13
1122,1122,895.77,844.9,2023-06-04
1123,1123,10384.42,8344.87,2024-07-13
1124,1124,7965.08,7620.8,2023-03-08
1125,1125,6653358.63,6071540.7,2022-09-22
1126,1126,6978210.16,6259503.02,2022-12-26
1127,1127,14628142.27,11517482.04,2023-10-22
1128,1128,6524.49,5553.54,2022-12-30
1129,1129,15505021.19,15050087.09,2023-10-01
1130,1130,9931.17,8036.23,2024-03-10
1131,1131,5865948.83,5138489.29,2024-01-17
1132,1132,2846.66,2724.73,2024-05-11
1133,1133,1455.12,1187.11,2023-04-25
1134,1134,18685541.89,16306788.53,2024-04-13
1135,1135,5788.29,4683.22,2023-02-09
1136,1136,2934259.36,2518315.9,2023-04-08
1137,1137,9755.12,8696.34,2023-11-20
1138,1138,7572.31,5931.38,2023-06-23
1139,1139,4682.53,4405.86,2024-06-25
1140,1140,4994.76,4139.42,2024-07-10
1141,1141,6061241.26,4867085.25,2023-01-21
1142,1142,5170.72,4622.81,2022-10-17
1143,1143,19038328.24,16645708.4,2023-02-22
1144,1144,25188843.86,19481991.13,2024-04-28
1145,1145,3715.91,3411.21,2024-01-31
1146,1146,1729.08,1413.14,2023-02-17
1147,1147,9141.28,9034.99,2024-04-10
1148,1148,6218706.61,4998480.06,2023-04-02
1149,1149,19772827.06,15217742.03,2023-07-17
1150,1150,11361931.02,9248608.99,2024-07-16
1151,1151,5128.31,4222.28,2023-11-04
1152,1152,9021.84,7034.39,2024-03-11
1153,1153,10150964.47,8811794.68,2023-06-03
1154,1154,11610.52,9001.47,2022-08-26
1155,1155,11239.35,9183.44,2023-10-29
1156,1156,16391389.54,15477664.2,2023-02-09
1157,1157,2949.29,2503.41,2022-11-12
1158,1158,21223577.0,18687450.06,2022-08-06
1159,1159,1399.99,1088.28,2023-06-06
1160,1160,11275.62,9302.04,2023-03-09
1161,1161,13343522.2,10489510.56,2024-05-17
1162,1162,22727696.23,17727612.74,2023-06-06
1163,1163,18217249.64,17123780.82,2023-01-23
1164,1164,2874.01,2573.53,2024-06-19
1165,1165,3370231.36,3046883.28,2023-03-16
1166,1166,21021566.77,17033247.71,2023-04-17
1167,1167,3023.76,2767.96,2024-02-28
