transaction_id,employee_id,transaction_type,transaction_date,amount,house_id,client_id
554,44,Lease,2023-10-13,6327.17,390,2024
555,7,Lease,2022-11-26,4567.92,758,1071
556,19,Sale,2023-03-12,8567792.77,467,894
557,18,Sale,2023-07-13,18693119.32,304,2635
558,4,Sale,2023-01-14,7318692.66,316,2758
559,10,Sale,2023-09-25,6372950.63,629,75
560,28,Sale,2022-11-01,16470618.42,971,2044
561,4,Sale,2023-01-29,7134996.71,561,989
562,20,Sale,2023-07-04,17574155.61,926,2119
563,36,Lease,2024-04-06,8017.6,671,2150
564,27,Lease,2024-06-15,6252.07,467,2026
565,23,Sale,2024-02-07,11406075.14,60,2213
566,45,Lease,2024-06-05,5403.2,560,830
567,27,Lease,2023-11-01,7388.58,654,109
568,11,Lease,2023-05-23,8821.75,612,228
569,49,Sale,2024-02-10,4595165.85,880,1745
570,15,Lease,2023-04-30,1314.57,984,2513
571,19,Sale,2024-05-31,14554013.24,586,857
572,20,Sale,2023-10-04,6213697.31,634,1380
573,17,Lease,2022-10-19,1779.39,374,693
574,12,Lease,2023-10-29,4869.82,692,2683
575,33,Lease,2023-08-26,2561.13,133,982
576,19,Sale,2023-11-30,11810014.54,52,1640
577,24,Sale,2024-01-28,6359144.26,370,1172
578,28,Lease,2023-02-01,3987.82,521,1070
579,9,Lease,2024-05-17,1719.53,47,272
580,44,Sale,2024-02-27,6714995.09,998,1503
581,34,Sale,2024-04-26,5233183.35,909,110
582,28,Sale,2024-04-10,10460351.31,74,1657
583,44,Lease,2024-07-15,5982.26,39,1836
584,24,Lease,2023-02-08,1677.87,515,1437
585,41,Lease,2024-03-14,1656.91,860,2872
586,1,Sale,2023-04-21,7417417.91,829,2384
587,43,Sale,2023-08-31,19118162.69,798,541
588,34,Lease,2024-02-07,4878.49,767,1425
589,3,Sale,2024-07-23,8018088.52,383,2852
590,39,Sale,2022-08-28,2304747.97,141,1540
591,31,Sale,2023-01-24,5454357.08,988,1776
592,19,Sale,2022-12-26,4502542.11,521,1442
593,39,Lease,2022-10-05,9045.82,754,71
594,20,Sale,2022-10-31,8270864.2,745,2987
595,31,Sale,2024-02-20,10613422.9,998,539
596,18,Sale,2024-06-28,2440165.4,458,2848
597,33,Sale,2022-11-10,11101820.82,366,1072
598,17,Lease,2024-06-15,3084.31,19,1943
599,14,Sale,2024-06-02,11679116.37,746,2716
600,28,Lease,2022-08-31,6210.01,45,219
601,25,Sale,2024-05-24,11062485.13,95,2512
602,44,Lease,2023-05-30,6476.15,947,749
603,20,Sale,2023-02-26,11726144.79,531,2202
604,4,Sale,2023-07-10,18001676.9,770,205
605,18,Sale,2023-10-21,19801953.62,987,2804
606,38,Sale,2023-11-17,6536366.96,735,1078
607,47,Sale,2023-12-18,2367089.95,357,1787
608,4,Lease,2023-05-06,7670.79,539,1518
609,26,Lease,2024-03-22,6957.55,715,2281
610,40,Lease,2024-02-07,1460.23,996,1251
611,18,Sale,2024-02-12,4991682.23,269,1522
612,5,Sale,2024-01-18,7492950.06,16,1649
613,31,Sale,2024-05-12,15129908.01,480,2706
614,36,Sale,2022-12-05,15327073.74,392,626
615,33,Lease,2023-07-24,3428.63,565,1203
616,31,Lease,2024-06-02,6347.98,718,1358
617,39,Sale,2023-03-14,14174510.3,427,2086
618,38,Lease,2023-05-27,891.66,187,2841
619,10,Sale,2022-10-22,12199866.66,131,1049
620,36,Lease,2024-03-05,4127.03,887,2669
621,44,Sale,2023-03-20,11906910.85,978,951
622,35,Sale,2023-12-18,15243724.35,705,2267
623,16,Lease,2023-10-15,1691.25,618,2536
624,25,Lease,2024-01-17,2512.27,970,1569
625,43,Sale,2022-10-04,9770687.83,150,1296
626,20,Lease,2024-06-23,2753.89,955,883
627,41,Lease,2023-08-19,7279.27,343,89
628,17,Sale,2023-06-30,17651411.61,207,806
629,8,Sale,2024-04-07,7217988.78,256,2199
630,49,Lease,2024-04-08,4670.6,427,2416
631,5,Sale,2022-12-03,9472688.68,221,2618
632,11,Sale,2022-11-15,8307523.43,566,1833
633,48,Lease,2023-12-31,9965.68,313,2161
634,36,Lease,2023-11-29,6277.26,60,658
635,7,Sale,2023-11-16,12235227.05,471,1057
636,50,Lease,2023-09-28,4618.18,145,1168
637,19,Sale,2023-12-18,5073570.93,705,775
638,11,Sale,2023-02-07,6589035.37,98,1019
639,47,Sale,2023-01-29,5234210.13,31,1530
640,43,Lease,2023-07-31,6238.42,793,1813
641,2,Sale,2022-09-19,14108122.53,801,1317
642,8,Lease,2023-03-17,8678.8,389,565
643,4,Lease,2023-11-10,1781.93,483,1166
644,17,Lease,2024-02-16,6216.07,802,1203
645,4,Lease,2024-07-18,4844.69,632,502
646,9,Sale,2023-05-03,16865121.74,499,1601
647,21,Sale,2023-04-18,13214217.47,933,2263
648,28,Sale,2024-07-17,8581043.88,95,1689
649,8,Sale,2022-10-27,12636234.9,116,260
650,36,Sale,2023-06-26,7219723.08,120,771
651,16,Lease,2024-07-08,8579.93,804,1654
652,25,Lease,2024-05-07,6042.54,877,2387
653,26,Lease,2024-01-30,3327.7,634,683
654,22,Sale,2024-01-24,5153741.84,265,2840
655,42,Sale,2024-06-28,14544046.2,482,822
656,7,Lease,2023-12-16,2541.25,9,2699
657,32,Sale,2022-10-16,9794565.24,192,1237
658,31,Lease,2023-10-21,4776.75,702,805
659,3,Sale,2024-06-25,2373266.37,113,214
660,15,Sale,2023-08-14,14187932.04,2,1218
661,7,Sale,2023-03-20,8804491.86,988,311
662,1,Sale,2024-04-18,5102766.39,396,486
663,35,Lease,2023-04-15,6717.98,283,1152
664,10,Lease,2023-07-13,7785.19,264,287
665,43,Lease,2023-10-28,5788.7,913,2322
666,38,Lease,2023-06-26,3089.88,698,89
667,7,Sale,2023-10-11,10513698.93,783,187
668,1,Sale,2023-06-17,4426780.74,276,894
669,31,Sale,2024-03-29,2586401.95,606,2474
670,26,Sale,2022-11-08,17840334.09,522,1633
671,40,Sale,2023-01-23,5714564.61,335,2948
672,9,Sale,2023-08-28,3364686.54,854,896
673,37,Sale,2022-09-18,12865545.7,230,10
674,49,Lease,2023-10-03,7406.63,459,2970
675,14,Lease,2022-08-12,3414.57,776,2889
676,6,Sale,2024-03-18,14524095.82,818,304
677,44,Sale,2024-01-24,4382968.65,773,1707
678,44,Sale,2023-11-24,15824542.65,470,1617
679,1,Lease,2023-06-10,2342.37,168,482
680,13,Lease,2023-07-20,9914.03,477,1748
681,11,Lease,2023-04-03,8150.99,564,373
682,37,Lease,2022-11-16,8079.68,872,2314
683,21,Sale,2023-06-07,3381588.62,431,694
684,11,Lease,2022-11-28,5407.96,240,350
685,4,Lease,2024-02-04,958.65,392,2220
686,19,Sale,2023-03-27,18592495.36,5,2991
687,26,Sale,2022-11-23,4272417.02,566,685
688,44,Sale,2023-12-29,18032272.57,180,494
689,36,Lease,2023-04-06,6350.95,113,1840
690,49,Lease,2023-05-05,6155.03,144,1167
691,5,Lease,2024-07-28,6259.16,491,2838
692,38,Lease,2023-01-28,9059.47,323,479
693,19,Lease,2023-08-04,8949.64,155,989
694,30,Sale,2023-07-18,18427844.01,259,1472
695,25,Sale,2023-11-01,17032461.99,741,1014
696,32,Lease,2024-03-25,3784.99,697,1721
697,50,Lease,2023-11-27,2073.29,692,108
698,35,Lease,2024-07-22,5239.4,754,1556
699,8,Sale,2023-12-09,19205077.44,996,2935
700,25,Lease,2024-01-01,8635.7,926,368
701,41,Sale,2023-04-11,4169345.67,673,2760
702,13,Sale,2022-12-04,17659629.51,777,180
703,44,Lease,2023-05-09,4265.53,633,2884
704,50,Lease,2023-09-10,7798.56,217,377
705,25,Sale,2022-12-11,4335508.32,898,2599
706,30,Lease,2024-05-22,7105.94,510,20
707,29,Lease,2024-07-12,2413.25,464,1359
708,26,Lease,2024-02-22,931.12,437,2482
709,37,Lease,2023-12-19,4918.38,901,233
710,31,Sale,2024-01-05,1905549.66,261,1341
711,25,Sale,2024-01-26,7453486.2,602,2645
712,13,Lease,2023-11-17,6711.86,124,354
713,39,Lease,2022-11-03,2021.71,135,2727
714,32,Sale,2024-02-03,14714539.53,843,2423
715,25,Lease,2023-05-17,2247.98,183,305
716,6,Lease,2023-08-01,2409.07,715,657
717,22,Lease,2024-06-09,8265.49,632,2735
718,15,Lease,2023-12-12,3634.14,96,1645
719,10,Lease,2024-03-02,6063.45,281,2700
720,46,Lease,2024-05-13,5474.86,77,1726
721,42,Sale,2023-11-30,1265198.97,294,2456
722,9,Lease,2023-03-06,6706.04,553,822
723,32,Sale,2024-07-13,4573211.98,198,884
724,27,Lease,2024-02-10,9042.35,880,2505
725,33,Sale,2023-05-03,16773916.84,589,20
726,6,Lease,2023-02-01,4010.88,1,2211
727,39,Lease,2023-04-24,9495.36,657,1186
728,10,Lease,2023-09-04,9887.71,437,571
729,33,Sale,2023-11-12,13857669.1,221,1491
730,11,Lease,2023-02-03,6777.33,880,1989
731,42,Sale,2023-08-03,3485550.2,985,2808
732,46,Lease,2023-04-26,9314.5,229,1269
733,29,Lease,2023-08-22,5752.86,277,2362
734,24,Sale,2022-09-18,12741523.95,553,2354
735,10,Sale,2023-09-23,6007438.46,998,2910
736,35,Lease,2023-04-13,5073.41,911,1602
737,25,Lease,2022-10-27,2634.13,37,1183
738,38,Sale,2023-05-12,7594256.5,125,415
739,27,Sale,2023-01-31,18710020.22,695,685
740,20,Lease,2023-11-28,3942.97,577,1030
741,44,Lease,2024-01-03,3523.57,880,1088
742,41,Sale,2024-01-02,8129202.45,459,884
743,33,Lease,2024-02-29,4485.52,898,2064
744,13,Sale,2023-10-21,2281126.91,18,194
745,24,Lease,2023-06-16,4012.99,860,1720
746,16,Lease,2023-12-25,6405.66,162,2056
747,38,Sale,2024-06-26,8689682.03,745,434
748,20,Lease,2023-06-24,5432.97,152,1805
749,25,Lease,2022-10-19,5251.65,297,467
750,2,Lease,2022-11-21,1187.33,715,934
751,10,Sale,2024-01-12,2610937.12,226,263
752,11,Sale,2023-05-04,15264138.18,569,321
753,7,Lease,2022-09-03,8946.61,260,2995
754,50,Lease,2024-03-14,1282.43,843,2149
755,13,Sale,2024-04-22,14196776.82,494,1964
756,15,Lease,2024-01-20,3184.09,591,2814
757,45,Lease,2023-11-23,4229.41,749,2949
758,32,Sale,2022-09-24,3899913.54,888,2847
759,7,Sale,2024-04-22,8367227.38,62,1762
760,30,Sale,2023-12-23,17103344.48,668,2092
761,4,Sale,2023-10-29,11411081.98,437,1434
762,34,Lease,2023-04-17,3477.91,47,2484
763,43,Sale,2023-12-23,5162787.98,800,1151
764,30,Lease,2023-04-28,9485.78,547,803
765,40,Sale,2023-11-28,18491466.76,447,2790
766,2,Lease,2023-01-05,4415.46,325,1909
767,34,Sale,2022-09-29,15313859.67,960,51
768,22,Sale,2023-01-01,13671807.8,314,2700
769,29,Sale,2023-07-07,7148105.15,226,2050
770,17,Lease,2022-09-18,5514.72,305,2268
771,8,Lease,2024-05-21,1141.39,456,1298
772,16,Sale,2023-09-14,14780594.95,51,648
773,28,Lease,2024-01-03,7450.41,503,1922
774,6,Lease,2023-07-06,2952.98,751,2720
775,2,Lease,2023-02-01,8680.95,147,2982
776,14,Lease,2024-05-10,3732.86,319,1082
777,23,Sale,2024-01-04,13099278.72,396,2813
778,34,Sale,2023-01-09,1294205.7,762,134
779,30,Sale,2023-01-22,17299015.4,19,190
780,15,Sale,2024-05-29,18111008.98,964,18
781,26,Lease,2022-12-26,1727.48,684,927
782,13,Sale,2023-10-13,11150760.0,611,178
783,34,Sale,2024-06-20,16049763.88,868,2759
784,41,Sale,2024-03-02,15634849.4,778,2581
785,34,Sale,2023-10-18,11458089.84,719,1799
786,14,Lease,2023-12-25,9693.33,302,836
787,17,Sale,2023-10-04,8767025.19,83,2922
788,32,Sale,2022-08-25,9737581.69,479,1588
789,32,Lease,2024-03-25,6060.46,303,1863
790,2,Sale,2024-03-10,18288337.88,209,2143
791,3,Sale,2023-08-30,17145853.82,425,615
792,28,Sale,2023-02-06,11728264.89,412,2729
793,13,Sale,2024-01-10,13644752.7,104,2777
794,16,Lease,2023-10-18,8526.17,394,1365
795,19,Sale,2024-05-24,17292716.89,508,1978
796,43,Sale,2023-09-16,7326857.91,457,1584
797,10,Lease,2024-03-09,7928.36,201,1188
798,13,Sale,2022-09-08,5548780.66,346,2923
799,41,Lease,2023-12-12,5114.72,512,451
800,27,Lease,2024-05-28,4578.05,507,2653
801,30,Lease,2024-05-23,2701.27,452,2203
802,11,Sale,2023-12-22,19026492.04,655,2030
803,43,Lease,2024-01-15,1154.11,380,1255
804,40,Sale,2023-12-18,4730483.61,415,1432
805,16,Lease,2024-04-18,8424.65,59,188
806,3,Lease,2024-06-02,4858.52,336,586
807,6,Lease,2023-12-04,8741.26,919,506
808,37,Sale,2022-09-02,10633930.62,709,453
809,32,Sale,2023-07-08,9715438.18,381,2645
810,23,Sale,2024-03-12,4574176.08,307,2378
811,9,Lease,2023-11-22,6818.99,563,2360
812,2,Sale,2023-11-18,8350816.81,271,1708
813,29,Lease,2023-12-11,2064.84,382,1720
814,41,Sale,2023-12-12,17013411.59,13,2346
815,44,Sale,2024-01-29,18712249.78,366,2337
816,7,Lease,2022-08-29,3031.2,627,614
817,43,Lease,2022-12-30,969.42,228,1973
818,16,Lease,2022-12-05,2226.45,598,855
819,2,Sale,2024-02-10,18414305.04,399,717
820,3,Sale,2023-05-23,9307165.43,471,2109
821,34,Lease,2023-09-07,7663.3,669,1417
822,5,Sale,2023-01-10,19327631.99,573,1265
823,23,Sale,2024-04-15,11237913.82,105,2474
824,25,Sale,2022-12-14,16197470.54,4,582
825,8,Sale,2023-06-21,15873235.61,196,1370
826,26,Sale,2022-12-31,1785236.07,307,447
827,41,Sale,2022-09-20,19625192.27,70,1444
828,27,Sale,2022-09-21,14872920.8,483,2564
829,17,Sale,2023-03-31,15940953.19,221,2908
830,18,Lease,2022-09-13,6146.07,60,1944
831,33,Lease,2023-01-01,9471.0,254,1030
832,4,Sale,2022-12-30,16983202.7,908,618
833,9,Lease,2024-07-19,4451.17,619,2473
834,11,Lease,2022-08-15,1699.63,769,2949
835,10,Lease,2022-09-21,3023.53,958,275
836,49,Sale,2024-06-20,10179933.61,527,2702
837,27,Lease,2023-11-27,4373.26,748,2040
838,40,Sale,2022-12-09,13151813.62,976,1971
839,46,Sale,2022-10-15,18834003.26,399,2950
840,18,Lease,2022-12-08,2305.53,73,2453
841,49,Lease,2024-07-19,4534.81,41,1426
842,19,Sale,2023-09-21,16834175.94,954,2022
843,16,Lease,2023-05-16,3633.36,24,2659
844,48,Sale,2023-02-08,5488404.66,688,2291
845,25,Lease,2023-03-19,8485.74,85,680
846,20,Sale,2024-03-18,18653720.74,440,1143
847,4,Sale,2022-10-08,1217427.83,477,1843
848,37,Sale,2023-04-26,16241604.11,220,294
849,10,Lease,2022-12-07,8388.66,448,2681
850,7,Lease,2024-05-05,1600.6,720,1038
851,33,Lease,2024-06-18,8610.65,97,2251
852,32,Sale,2023-12-16,5318023.87,110,1515
853,23,Sale,2022-09-16,9803321.11,683,2112
854,16,Lease,2024-03-11,6695.44,724,687
855,3,Lease,2023-07-28,1702.02,503,1040
856,33,Lease,2023-05-14,3052.63,323,1068
857,6,Lease,2024-01-13,9615.97,566,693
858,16,Lease,2023-10-27,9319.78,473,1690
859,46,Sale,2024-07-05,8083809.56,480,1819
860,6,Sale,2023-10-04,19432519.3,658,2606
861,12,Lease,2023-06-24,3725.32,490,2168
862,7,Sale,2024-02-17,2434262.08,655,2700
863,25,Lease,2023-05-27,6130.2,644,2609
864,43,Lease,2023-11-09,7335.2,52,2969
865,45,Sale,2023-10-27,13583075.21,733,1000
866,46,Lease,2023-02-20,8218.3,774,584
867,27,Sale,2023-02-19,19959130.7,474,2028
868,44,Lease,2023-03-27,7964.4,574,2916
869,22,Sale,2022-12-11,15605038.79,114,975
870,39,Sale,2024-03-30,2655455.23,665,2817
871,26,Lease,2022-12-01,4749.83,140,2084
872,10,Lease,2023-01-21,5544.98,921,770
873,17,Lease,2023-10-24,4046.05,598,749
874,7,Sale,2023-09-22,1080140.58,126,2278
875,47,Sale,2023-03-06,19339495.89,633,1406
876,32,Lease,2022-11-25,3495.78,987,554
877,2,Sale,2023-02-09,5642383.56,287,193
878,50,Sale,2022-12-30,12280624.54,110,2704
879,14,Lease,2024-05-25,4022.93,406,2645
880,50,Lease,2023-11-02,1618.31,763,234
881,31,Lease,2024-07-23,9000.41,667,1469
882,29,Lease,2024-05-27,5800.18,825,1961
883,26,Lease,2023-01-11,7122.4,600,2475
884,41,Sale,2023-08-13,11257302.55,324,1345
885,46,Sale,2022-08-04,8588642.25,925,446
886,30,Lease,2023-06-06,6988.41,209,1644
887,16,Lease,2023-06-12,8764.8,223,1342
888,29,Lease,2023-09-05,5113.47,119,2916
889,50,Sale,2024-06-01,6827262.91,788,2627
890,13,Sale,2023-01-01,9799133.16,721,131
891,42,Lease,2022-11-07,6228.25,329,620
892,47,Lease,2024-02-06,2361.51,193,554
893,20,Sale,2024-04-10,3648343.15,899,1396
894,12,Lease,2023-12-09,8792.93,252,1938
895,35,Lease,2023-06-14,1879.28,252,1329
896,9,Lease,2023-10-01,6625.09,102,796
897,36,Lease,2023-10-06,5875.99,686,2222
898,2,Lease,2024-04-20,7314.51,418,2089
899,7,Lease,2024-07-28,9680.89,199,2430
900,18,Lease,2022-11-03,2807.33,13,2499
901,24,Lease,2022-11-24,7614.77,57,2805
902,15,Lease,2024-04-22,9309.91,183,446
903,42,Sale,2024-01-14,4007479.57,215,994
904,7,Lease,2024-03-30,1879.19,325,420
905,10,Lease,2022-10-20,5248.24,587,1454
906,18,Sale,2022-11-10,10944775.7,793,465
907,37,Lease,2023-11-03,8733.85,456,1487
908,15,Lease,2023-03-09,5173.29,799,1661
909,2,Sale,2023-12-07,5224252.87,561,844
910,23,Sale,2023-02-17,6660232.58,437,2996
911,44,Lease,2023-11-15,9062.14,64,2412
912,23,Sale,2023-10-19,13936346.02,362,1622
913,40,Sale,2024-04-08,3782967.51,742,1920
914,6,Sale,2023-04-20,11590833.46,493,1171
915,28,Sale,2022-10-27,8133101.58,537,2927
916,28,Sale,2024-01-11,19257305.0,367,1888
917,23,Sale,2023-12-27,7788405.14,125,330
918,4,Sale,2023-10-27,2268627.45,17,2318
919,19,Lease,2023-04-06,8194.58,103,2236
920,23,Lease,2023-02-04,6708.12,372,2962
921,14,Lease,2022-11-27,9209.39,407,1517
922,50,Sale,2022-12-18,18622430.42,398,2579
923,18,Lease,2023-04-30,4618.62,581,1868
924,31,Lease,2022-10-27,4274.64,979,2251
925,44,Lease,2022-10-29,1578.33,497,2357
926,16,Lease,2022-08-25,5862.41,567,1414
927,14,Sale,2023-05-28,4672011.97,26,383
928,35,Sale,2022-11-01,18089054.54,333,663
929,35,Sale,2023-07-25,5816798.44,992,287
930,27,Lease,2024-07-15,2734.79,90,1730
931,18,Lease,2022-10-18,4605.23,44,1961
932,3,Lease,2022-10-01,6574.84,1,631
933,43,Lease,2023-12-02,1372.44,88,224
934,45,Lease,2022-08-18,1062.54,839,1328
935,33,Lease,2023-12-20,5939.94,710,1634
936,17,Sale,2024-01-20,14899050.41,950,2050
937,43,Sale,2022-12-03,18675770.48,770,1045
938,35,Lease,2023-03-18,1973.93,467,1988
939,4,Lease,2023-02-27,4813.47,332,1694
940,17,Sale,2024-07-28,18280945.86,258,1911
941,33,Sale,2022-12-17,10621046.51,182,526
942,6,Lease,2022-11-08,7555.31,488,1941
943,44,Lease,2022-12-26,2187.34,663,70
944,20,Sale,2023-08-18,13507281.32,943,1585
945,31,Sale,2023-07-03,12363292.03,172,2252
946,2,Sale,2024-01-05,11439421.64,545,2646
947,34,Sale,2023-09-28,13839074.1,126,2095
948,10,Sale,2024-02-24,12671760.57,109,1069
949,47,Lease,2023-12-26,5407.52,443,260
950,34,Lease,2023-09-24,2838.19,607,224
951,19,Lease,2022-12-15,7229.06,287,2787
952,31,Sale,2022-12-27,14921203.97,556,2568
953,2,Lease,2024-02-20,1458.39,470,591
954,37,Sale,2023-09-07,17236365.72,763,2939
955,48,Lease,2024-03-08,9194.8,490,2086
956,43,Lease,2024-03-10,1223.53,598,18
957,32,Lease,2024-01-22,8074.79,408,1804
958,16,Lease,2022-08-23,7039.84,520,1136
959,50,Lease,2023-06-08,4228.0,602,2250
960,25,Sale,2024-04-23,6268825.15,759,2482
961,23,Lease,2023-03-21,2615.62,843,2143
962,42,Sale,2024-06-18,15797217.69,196,1668
963,6,Lease,2023-07-28,2481.57,780,2179
964,5,Lease,2022-08-21,2778.94,482,552
965,39,Sale,2023-09-18,6356308.35,881,1112
966,37,Sale,2024-06-06,6263419.05,741,541
967,46,Lease,2022-09-09,8736.3,743,2231
968,37,Sale,2023-08-06,11770305.81,515,2897
969,42,Lease,2024-06-02,7939.29,678,957
970,21,Sale,2022-09-11,2784082.91,238,2547
971,7,Lease,2023-09-24,7172.22,795,315
972,31,Sale,2023-12-25,6337661.03,361,2147
973,10,Lease,2023-08-31,3388.17,54,833
974,30,Sale,2024-03-24,5949068.54,386,2202
975,30,Sale,2024-03-14,14613920.98,157,1085
976,9,Lease,2022-08-18,5175.03,921,1276
977,42,Lease,2022-10-15,1777.46,979,1207
978,40,Sale,2023-08-21,16675866.54,751,1090
979,1,Lease,2023-11-24,9329.16,133,1557
980,40,Lease,2022-12-26,5649.06,98,717
981,3,Sale,2023-04-16,17286297.29,145,1157
982,39,Lease,2023-10-20,8011.75,373,204
983,22,Lease,2023-04-26,6041.99,836,2537
984,43,Lease,2022-08-19,3517.88,441,1890
985,6,Lease,2022-10-23,4885.44,142,290
986,26,Sale,2023-06-16,14002942.76,990,1529
987,32,Lease,2023-02-14,7363.14,299,1854
988,2,Sale,2023-12-20,17225175.83,697,1353
989,12,Sale,2023-04-06,3376362.22,332,2291
990,5,Lease,2023-10-20,3488.99,507,102
991,31,Lease,2022-08-21,8538.96,860,1241
992,28,Lease,2024-02-21,4201.84,620,401
993,17,Lease,2024-02-15,7621.75,592,961
994,45,Sale,2024-05-07,17125938.15,852,120
995,22,Sale,2022-10-15,9496889.24,986,2449
996,4,Sale,2024-03-05,8181415.87,380,2612
997,42,Sale,2023-03-21,18250213.16,165,824
998,8,Sale,2023-10-19,13119470.85,892,1632
999,14,Sale,2023-01-23,18750277.45,824,527
1000,5,Lease,2022-11-12,4709.77,514,1327
1001,38,Lease,2023-07-26,5279.41,60,2993
1002,9,Sale,2023-01-08,7013519.64,692,228
1003,30,Lease,2023-03-23,2362.12,38,908
1004,23,Lease,2023-05-21,6491.73,538,358
1005,12,Sale,2023-06-22,6919255.46,919,678
1006,4,Lease,2023-08-01,3244.85,968,1432
1007,30,Lease,2022-11-27,7706.88,720,2582
1008,35,Lease,2023-04-30,841.66,178,1658
1009,24,Lease,2022-11-11,3509.84,308,474
1010,44,Sale,2023-06-01,3153155.23,967,2596
1011,2,Lease,2023-09-20,3761.76,850,1305
1012,45,Sale,2022-10-31,8930937.99,244,2250
1013,23,Lease,2024-05-25,1583.39,623,809
1014,18,Lease,2023-09-12,1719.32,212,734
1015,42,Sale,2023-01-08,3568753.82,655,1970
1016,42,Sale,2023-07-07,15430421.34,323,995
1017,16,Sale,2023-06-11,13446503.15,562,651
1018,49,Lease,2022-11-25,4035.15,589,2329
1019,32,Sale,2024-05-17,14483006.99,270,2473
1020,43,Lease,2022-08-07,6808.71,883,1629
1021,35,Sale,2023-08-31,15885236.79,831,2811
1022,14,Lease,2023-03-02,3438.21,899,614
1023,36,Lease,2023-03-22,4880.5,312,2387
1024,29,Lease,2023-05-06,6419.2,666,991
1025,1,Lease,2023-09-22,5352.65,362,761
1026,35,Sale,2024-03-01,4416845.8,341,2094
1027,3,Sale,2022-12-13,2344219.92,591,527
1028,41,Lease,2024-06-19,2182.62,86,944
1029,6,Lease,2022-09-02,9130.26,572,714
1030,26,Sale,2023-05-15,13960411.72,318,865
1031,1,Lease,2023-05-19,3917.21,175,2924
1032,9,Sale,2024-07-23,8239412.28,603,2290
1033,39,Sale,2023-06-30,1414245.59,427,2725
1034,8,Sale,2023-11-07,11968918.83,240,2475
1035,37,Lease,2023-09-03,8388.99,105,743
1036,9,Lease,2024-06-20,5192.21,5,1939
1037,9,Sale,2024-03-10,9523425.99,717,2419
1038,17,Lease,2023-04-09,9729.22,534,2149
1039,34,Lease,2024-07-08,2470.81,227,2775
1040,15,Sale,2023-02-04,16951461.04,535,2793
1041,47,Lease,2022-09-09,3395.93,125,561
1042,11,Lease,2024-03-16,7690.7,320,260
1043,42,Lease,2024-02-19,8220.13,438,1266
1044,30,Lease,2023-08-19,9963.7,922,571
1045,8,Lease,2022-11-26,9291.13,332,2793
1046,10,Sale,2022-10-14,6823933.27,488,840
1047,36,Sale,2022-11-04,6687016.17,881,2182
1048,11,Lease,2023-10-12,7982.88,802,882
1049,6,Lease,2023-09-01,6307.48,167,408
1050,13,Sale,2022-11-15,8222583.87,433,509
1051,41,Sale,2023-05-25,1955957.04,157,2784
1052,16,Sale,2022-08-31,6248167.01,364,1204
1053,32,Sale,2023-08-06,9272853.09,319,2863
1054,19,Lease,2023-10-03,7544.28,665,174
1055,14,Lease,2023-07-24,9469.53,163,242
1056,47,Lease,2022-12-17,5567.67,652,888
1057,34,Lease,2022-08-10,8874.91,145,2077
1058,14,Sale,2024-05-22,17977936.59,121,1723
1059,4,Lease,2023-06-16,5512.9,823,1760
1060,48,Lease,2023-07-13,6212.42,86,2194
1061,13,Lease,2024-04-27,8579.22,606,1193
1062,23,Sale,2024-01-02,5252549.63,342,2379
1063,2,Sale,2024-01-29,1371483.73,23,938
1064,38,Sale,2024-03-29,7380812.83,836,7
1065,21,Lease,2024-03-19,7271.88,550,1621
1066,49,Sale,2024-01-06,13889967.8,669,689
1067,6,Sale,2023-10-07,18942796.72,269,77
1068,18,Lease,2024-01-16,879.8,828,2543
1069,16,Sale,2022-11-04,13114766.75,773,266
1070,14,Sale,2023-03-20,6070141.76,590,2573
1071,4,Lease,2023-06-25,5267.15,538,2432
1072,41,Sale,2023-04-04,13400629.26,566,405
1073,28,Lease,2023-06-27,3358.64,62,1466
1074,7,Sale,2023-10-13,2466704.25,67,192
1075,11,Sale,2023-09-30,8975203.29,498,2244
1076,27,Lease,2024-05-12,7385.09,282,1689
1077,22,Sale,2023-01-26,11225065.45,808,543
1078,18,Lease,2023-12-07,3234.09,269,2306
1079,29,Lease,2024-04-09,1784.49,345,2656
1080,34,Lease,2023-09-07,7912.59,98,1819
1081,24,Sale,2022-10-17,9885236.62,732,1228
1082,31,Sale,2023-10-14,15497722.06,760,2264
1083,23,Sale,2023-03-02,6416883.59,375,1653
