profit_id,transaction_id,net_profit,profit_date
4573,4573,44211.3999999997,4/11/2024
3938,3938,44238.4999999997,10/14/2023
1434,1434,44265.5999999997,10/20/2022
2318,2318,44292.6999999997,2/14/2023
2241,2241,44319.7999999997,8/7/2022
1939,1939,44346.8999999997,8/3/2024
4065,4065,44373.9999999997,12/3/2023
2461,2461,44401.0999999997,12/9/2022
2145,2145,44428.1999999997,8/19/2023
247,247,44455.2999999997,4/22/2023
1010,1010,44482.3999999996,6/1/2023
3934,3934,44509.4999999996,6/5/2024
4140,4140,44536.5999999996,9/28/2022
3342,3342,44563.6999999996,2/21/2023
1637,1637,44590.7999999996,6/13/2024
3903,3903,44617.8999999996,12/29/2023
4127,4127,44644.9999999996,1/17/2023
1712,1712,44672.0999999996,9/10/2023
4126,4126,44699.1999999996,11/8/2023
4107,4107,44726.2999999996,12/19/2023
2084,2084,44753.3999999996,3/29/2024
1760,1760,44780.4999999996,5/31/2023
4213,4213,44807.5999999996,10/29/2022
4543,4543,44834.6999999996,3/17/2023
1878,1878,44861.7999999996,7/29/2024
3394,3394,44888.8999999996,10/12/2023
4780,4780,44915.9999999996,12/31/2023
163,163,44943.0999999996,11/10/2023
2979,2979,44970.1999999996,4/7/2023
3211,3211,44997.2999999996,4/26/2023
2904,2904,45024.3999999996,1/10/2024
4114,4114,45051.4999999996,5/6/2023
3852,3852,45078.5999999996,7/11/2023
542,542,45105.6999999996,12/17/2023
543,543,45132.7999999996,7/12/2023
989,989,45159.8999999996,4/6/2023
3761,3761,45186.9999999996,10/12/2022
3545,3545,45214.0999999996,1/28/2024
683,683,45241.1999999996,6/7/2023
3366,3366,45268.2999999996,4/19/2024
672,672,45295.3999999996,8/28/2023
342,342,45322.4999999996,1/18/2023
2427,2427,45349.5999999996,4/14/2023
3744,3744,45376.6999999996,3/22/2024
3319,3319,45403.7999999996,4/20/2024
4557,4557,45430.8999999996,2/27/2024
4099,4099,45457.9999999996,7/1/2024
2614,2614,45485.0999999996,2/4/2024
4502,4502,45512.1999999996,2/15/2023
1359,1359,45539.2999999996,12/9/2022
3524,3524,45566.3999999996,3/28/2023
2119,2119,45593.4999999996,8/8/2022
3961,3961,45620.5999999996,3/30/2024
538,538,45647.6999999996,2/13/2024
1015,1015,45674.7999999996,1/8/2023
731,731,45701.8999999996,8/3/2023
1844,1844,45728.9999999996,9/15/2023
3585,3585,45756.0999999996,11/8/2022
4528,4528,45783.1999999996,1/10/2023
3493,3493,45810.2999999996,12/15/2023
4159,4159,45837.3999999996,6/25/2024
3374,3374,45864.4999999996,7/16/2024
3095,3095,45891.5999999996,11/1/2023
3564,3564,45918.6999999996,6/1/2023
3953,3953,45945.7999999996,7/8/2024
1491,1491,45972.8999999996,7/2/2024
2203,2203,45999.9999999996,10/23/2023
2960,2960,46027.0999999996,3/23/2023
893,893,46054.1999999996,4/10/2024
3065,3065,46081.2999999996,1/19/2023
456,456,46108.3999999996,2/20/2024
2993,2993,46135.4999999996,9/14/2022
3478,3478,46162.5999999996,8/7/2023
1108,1108,46189.6999999996,11/28/2023
3915,3915,46216.7999999996,11/16/2022
2331,2331,46243.8999999996,7/30/2023
2590,2590,46270.9999999996,9/30/2023
546,546,46298.0999999996,9/30/2022
4970,4970,46325.1999999995,9/24/2023
4867,4867,46352.2999999995,11/29/2022
1798,1798,46379.3999999995,9/4/2023
913,913,46406.4999999995,4/8/2024
337,337,46433.5999999995,2/18/2023
3431,3431,46460.6999999995,6/7/2023
1419,1419,46487.7999999995,8/25/2023
3877,3877,46514.8999999995,1/7/2023
1262,1262,46541.9999999995,5/8/2024
1225,1225,46569.0999999995,7/16/2024
250,250,46596.1999999995,2/10/2024
1935,1935,46623.2999999995,10/27/2023
3279,3279,46650.3999999995,7/20/2023
4857,4857,46677.4999999995,9/16/2022
2304,2304,46704.5999999995,11/20/2023
1300,1300,46731.6999999995,6/18/2023
3098,3098,46758.7999999995,10/17/2022
332,332,46785.8999999995,2/17/2023
2598,2598,46812.9999999995,10/1/2022
4534,4534,46840.0999999995,10/9/2022
4273,4273,46867.1999999995,5/26/2023
2503,2503,46894.2999999995,2/12/2023
469,469,46921.3999999995,1/11/2024
3450,3450,46948.4999999995,8/30/2022
2752,2752,46975.5999999995,3/2/2023
1366,1366,47002.6999999995,9/16/2022
3778,3778,47029.7999999995,9/21/2023
758,758,47056.8999999995,9/24/2022
1236,1236,47083.9999999995,5/12/2024
2348,2348,47111.0999999995,5/14/2024
1119,1119,47138.1999999995,12/11/2023
4702,4702,47165.2999999995,10/24/2022
4018,4018,47192.3999999995,10/23/2022
1868,1868,47219.4999999995,7/15/2024
3158,3158,47246.5999999995,12/10/2022
1369,1369,47273.6999999995,9/17/2022
1963,1963,47300.7999999995,11/27/2023
246,246,47327.8999999995,3/26/2023
903,903,47354.9999999995,1/14/2024
191,191,47382.0999999995,10/26/2023
3079,3079,47409.1999999995,7/30/2023
4398,4398,47436.2999999995,4/9/2024
1625,1625,47463.3999999995,7/3/2024
1418,1418,47490.4999999995,5/20/2024
269,269,47517.5999999995,4/28/2023
2713,2713,47544.6999999995,6/27/2024
2629,2629,47571.7999999995,6/22/2024
3286,3286,47598.8999999995,11/26/2022
3520,3520,47625.9999999995,7/26/2024
2971,2971,47653.0999999995,9/19/2022
1395,1395,47680.1999999995,4/6/2024
3205,3205,47707.2999999995,8/29/2023
3105,3105,47734.3999999995,11/26/2022
3406,3406,47761.4999999995,12/30/2023
4539,4539,47788.5999999995,2/3/2023
2926,2926,47815.6999999995,5/13/2023
3269,3269,47842.7999999995,9/11/2023
173,173,47869.8999999995,6/9/2024
3466,3466,47896.9999999995,9/13/2023
701,701,47924.0999999995,4/11/2023
3764,3764,47951.1999999995,11/21/2022
4175,4175,47978.2999999995,12/28/2023
3169,3169,48005.3999999995,9/17/2022
2551,2551,48032.4999999995,11/2/2022
4734,4734,48059.5999999995,3/4/2024
64,64,48086.6999999995,9/23/2023
687,687,48113.7999999995,11/23/2022
4102,4102,48140.8999999995,9/9/2022
4108,4108,48167.9999999995,12/21/2022
1912,1912,48195.0999999994,6/28/2024
4938,4938,48222.1999999994,12/30/2022
705,705,48249.2999999994,12/11/2022
3228,3228,48276.3999999994,6/19/2024
287,287,48303.4999999994,12/27/2023
1775,1775,48330.5999999994,12/30/2023
3956,3956,48357.6999999994,12/25/2023
1866,1866,48384.7999999994,4/9/2023
3647,3647,48411.8999999994,4/12/2023
3209,3209,48438.9999999994,12/21/2023
4891,4891,48466.0999999994,1/31/2023
1490,1490,48493.1999999994,9/2/2023
4286,4286,48520.2999999994,8/25/2022
2891,2891,48547.3999999994,2/7/2023
1026,1026,48574.4999999994,3/1/2024
1512,1512,48601.5999999994,2/28/2024
677,677,48628.6999999994,1/24/2024
3845,3845,48655.7999999994,11/1/2022
238,238,48682.8999999994,7/25/2023
2379,2379,48709.9999999994,10/5/2023
4449,4449,48737.0999999994,4/22/2024
2806,2806,48764.1999999994,2/5/2024
592,592,48791.2999999994,12/26/2022
3749,3749,48818.3999999994,4/14/2023
668,668,48845.4999999994,6/17/2023
3689,3689,48872.5999999994,7/18/2023
1666,1666,48899.6999999994,7/5/2024
2658,2658,48926.7999999994,11/8/2023
3049,3049,48953.8999999994,10/23/2023
3843,3843,48980.9999999994,2/20/2024
2497,2497,49008.0999999994,8/2/2024
3937,3937,49035.1999999994,10/14/2023
4977,4977,49062.2999999994,2/22/2023
723,723,49089.3999999994,7/13/2024
810,810,49116.4999999994,3/12/2024
4214,4214,49143.5999999994,7/9/2024
242,242,49170.6999999994,7/9/2023
3235,3235,49197.7999999994,12/12/2023
183,183,49224.8999999994,2/24/2023
569,569,49251.9999999994,2/10/2024
175,175,49279.0999999994,7/3/2024
2073,2073,49306.1999999994,5/29/2024
1403,1403,49333.2999999994,4/14/2024
1877,1877,49360.3999999994,9/19/2023
2109,2109,49387.4999999994,1/20/2024
2041,2041,49414.5999999994,3/7/2024
4227,4227,49441.6999999994,8/29/2023
4794,4794,49468.7999999994,10/6/2022
2579,2579,49495.8999999994,2/10/2023
3940,3940,49522.9999999994,8/8/2023
927,927,49550.0999999994,5/28/2023
1924,1924,49577.1999999994,7/9/2024
1495,1495,49604.2999999994,7/23/2024
2009,2009,49631.3999999994,5/2/2023
2678,2678,49658.4999999994,3/16/2023
1452,1452,49685.5999999994,5/7/2024
3870,3870,49712.6999999994,8/4/2022
4191,4191,49739.7999999994,7/1/2023
2574,2574,49766.8999999994,5/16/2023
3922,3922,49793.9999999994,7/23/2024
4326,4326,49821.0999999994,2/14/2023
4330,4330,49848.1999999994,11/22/2023
804,804,49875.2999999994,12/18/2023
4945,4945,49902.3999999994,4/8/2023
3449,3449,49929.4999999994,11/16/2023
4408,4408,49956.5999999994,5/15/2024
4815,4815,49983.6999999994,6/21/2023
1696,1696,50010.7999999994,9/25/2023
2606,2606,50037.8999999994,2/19/2024
2556,2556,50064.9999999993,7/28/2023
1856,1856,50092.0999999993,10/7/2023
2520,2520,50119.1999999993,4/8/2024
1699,1699,50146.2999999993,9/11/2023
1776,1776,50173.3999999993,7/8/2024
275,275,50200.4999999993,7/12/2024
461,461,50227.5999999993,10/12/2022
383,383,50254.6999999993,12/30/2022
2818,2818,50281.7999999993,3/2/2024
4987,4987,50308.8999999993,11/3/2023
1906,1906,50335.9999999993,12/15/2022
1238,1238,50363.0999999993,6/6/2023
488,488,50390.1999999993,8/17/2023
3669,3669,50417.2999999993,1/2/2024
1141,1141,50444.3999999993,1/21/2023
3679,3679,50471.4999999993,1/16/2023
1251,1251,50498.5999999993,11/28/2022
3932,3932,50525.6999999993,11/4/2022
1583,1583,50566.9999999993,5/28/2024
2164,2164,50608.2999999993,7/23/2023
3981,3981,50649.5999999993,5/20/2023
357,357,50690.8999999993,4/8/2024
3637,3637,50732.1999999993,6/25/2023
2878,2878,50773.4999999993,7/9/2023
4988,4988,50814.7999999993,9/8/2022
4054,4054,50856.0999999993,5/24/2024
2630,2630,50897.3999999994,12/29/2022
611,611,50938.6999999994,2/12/2024
2842,2842,50979.9999999994,5/28/2023
2747,2747,51021.2999999994,2/18/2023
3484,3484,51062.5999999994,2/12/2024
2618,2618,51103.8999999994,1/13/2023
1692,1692,51145.1999999994,2/8/2024
1148,1148,51186.4999999994,4/2/2023
3188,3188,51227.7999999994,4/9/2023
1670,1670,51269.0999999994,6/2/2024
3362,3362,51310.3999999994,1/28/2024
2415,2415,51351.6999999994,8/31/2023
637,637,51392.9999999994,12/18/2023
502,502,51434.2999999994,10/24/2023
3675,3675,51475.5999999994,8/6/2022
3125,3125,51516.8999999994,3/6/2024
1911,1911,51558.1999999994,1/29/2023
1131,1131,51599.4999999994,1/17/2024
3178,3178,51640.7999999994,9/14/2022
662,662,51682.0999999994,4/18/2024
2222,2222,51723.3999999994,2/21/2023
763,763,51764.6999999994,12/23/2023
654,654,51805.9999999994,1/24/2024
1762,1762,51847.2999999994,12/10/2023
4646,4646,51888.5999999994,11/8/2023
3262,3262,51929.8999999994,11/7/2022
2126,2126,51971.1999999994,4/20/2024
3760,3760,52012.4999999994,1/29/2023
909,909,52053.7999999994,12/7/2023
2071,2071,52095.0999999994,10/6/2022
1883,1883,52136.3999999994,5/20/2023
2596,2596,52177.6999999994,10/6/2023
639,639,52218.9999999994,1/29/2023
3505,3505,52260.2999999994,5/20/2024
581,581,52301.5999999994,4/26/2024
1875,1875,52342.8999999995,4/12/2024
2524,2524,52384.1999999995,3/1/2024
3436,3436,52425.4999999995,8/8/2022
1377,1377,52466.7999999995,4/12/2024
1062,1062,52508.0999999995,1/2/2024
1746,1746,52549.3999999995,5/28/2024
4674,4674,52590.6999999995,12/4/2023
4684,4684,52631.9999999995,3/12/2023
2814,2814,52673.2999999995,11/29/2022
4377,4377,52714.5999999995,3/24/2023
4725,4725,52755.8999999995,5/2/2024
2101,2101,52797.1999999995,4/4/2024
2130,2130,52838.4999999995,11/24/2022
4622,4622,52879.7999999995,9/6/2023
4084,4084,52921.0999999995,11/23/2023
2607,2607,52962.3999999995,6/28/2023
3391,3391,53003.6999999995,12/15/2023
3323,3323,53044.9999999995,2/29/2024
852,852,53086.2999999995,12/16/2023
4551,4551,53127.5999999995,4/22/2024
2899,2899,53168.8999999995,11/12/2022
1769,1769,53210.1999999995,6/13/2024
1895,1895,53251.4999999995,1/5/2024
3574,3574,53292.7999999995,1/14/2023
1788,1788,53334.0999999995,10/21/2022
4883,4883,53375.3999999995,5/27/2023
37,37,53416.6999999995,8/10/2022
229,229,53457.9999999995,4/6/2024
3452,3452,53499.2999999995,1/22/2024
1333,1333,53540.5999999995,11/1/2023
844,844,53581.8999999995,2/8/2023
4338,4338,53623.1999999995,7/24/2023
3709,3709,53664.4999999995,6/21/2024
591,591,53705.7999999995,1/24/2023
3307,3307,53747.0999999996,7/6/2023
531,531,53788.3999999996,7/10/2024
2709,2709,53829.6999999996,10/8/2023
443,443,53870.9999999996,10/22/2022
2924,2924,53912.2999999996,4/5/2024
170,170,53953.5999999996,7/6/2023
4070,4070,53994.8999999996,10/7/2022
4511,4511,54036.1999999996,9/29/2023
2432,2432,54077.4999999996,1/14/2024
3100,3100,54118.7999999996,3/5/2023
3860,3860,54160.0999999996,7/12/2024
2893,2893,54201.3999999996,8/5/2023
798,798,54242.6999999996,9/8/2022
3900,3900,54283.9999999996,5/12/2023
3742,3742,54325.2999999996,8/13/2022
4389,4389,54366.5999999996,2/10/2023
3777,3777,54407.8999999996,4/10/2023
2372,2372,54449.1999999996,4/22/2023
4417,4417,54490.4999999996,10/11/2022
2609,2609,54531.7999999996,9/10/2022
877,877,54573.0999999996,2/9/2023
4505,4505,54614.3999999996,2/25/2024
3681,3681,54655.6999999996,1/2/2023
3221,3221,54696.9999999996,4/15/2023
1286,1286,54738.2999999996,3/1/2024
1735,1735,54779.5999999996,9/25/2023
3380,3380,54820.8999999996,5/13/2023
671,671,54862.1999999996,1/23/2023
1314,1314,54903.4999999996,12/2/2023
3965,3965,54944.7999999996,1/5/2024
1786,1786,54986.0999999996,3/9/2023
3184,3184,55027.3999999996,4/21/2023
292,292,55068.6999999996,9/29/2023
3615,3615,55109.9999999996,9/18/2022
3974,3974,55151.2999999997,4/30/2024
1876,1876,55192.5999999997,11/10/2023
4831,4831,55233.8999999997,10/14/2022
2421,2421,55275.1999999997,6/13/2024
3834,3834,55316.4999999997,5/1/2024
2774,2774,55357.7999999997,9/9/2022
2275,2275,55399.0999999997,3/15/2023
2581,2581,55440.3999999997,11/20/2022
2764,2764,55481.6999999997,3/14/2024
929,929,55522.9999999997,7/25/2023
2509,2509,55564.2999999997,12/28/2023
210,210,55605.5999999997,10/17/2023
3532,3532,55646.8999999997,9/9/2023
2987,2987,55688.1999999997,10/25/2022
124,124,55729.4999999997,4/17/2024
2007,2007,55770.7999999997,6/3/2023
1654,1654,55812.0999999997,5/19/2023
2915,2915,55853.3999999997,9/21/2023
1522,1522,55894.6999999997,11/17/2023
2383,2383,55935.9999999997,11/30/2023
2593,2593,55977.2999999997,6/16/2023
4091,4091,56018.5999999997,1/13/2024
3678,3678,56059.8999999997,2/22/2023
1384,1384,56101.1999999997,10/14/2022
2429,2429,56142.4999999997,12/11/2022
735,735,56183.7999999997,9/23/2023
3857,3857,56225.0999999997,1/28/2024
1720,1720,56266.3999999997,11/23/2022
2653,2653,56307.6999999997,10/20/2022
974,974,56348.9999999997,3/24/2024
4442,4442,56390.2999999997,7/24/2024
1342,1342,56431.5999999997,9/16/2022
2547,2547,56472.8999999997,1/16/2024
4585,4585,56514.1999999997,9/30/2023
4255,4255,56555.4999999997,2/8/2024
3967,3967,56596.7999999998,10/15/2023
1613,1613,56638.0999999998,7/17/2024
4147,4147,56679.3999999998,7/25/2024
2191,2191,56720.6999999998,4/9/2023
4721,4721,56761.9999999998,9/7/2023
2086,2086,56803.2999999998,3/19/2024
2637,2637,56844.5999999998,1/25/2023
3676,3676,56885.8999999998,9/14/2023
4334,4334,56927.1999999998,7/28/2024
1070,1070,56968.4999999998,3/20/2023
1125,1125,57009.7999999998,9/22/2022
1086,1086,57051.0999999998,5/3/2023
4786,4786,57092.3999999998,9/6/2023
2184,2184,57133.6999999998,11/12/2023
3096,3096,57174.9999999998,3/11/2023
1249,1249,57216.2999999998,8/9/2022
4413,4413,57257.5999999998,5/31/2024
2179,2179,57298.8999999998,1/30/2024
4600,4600,57340.1999999998,4/23/2023
133,133,57381.4999999998,5/4/2024
1492,1492,57422.7999999998,10/20/2023
1677,1677,57464.0999999998,12/27/2022
4095,4095,57505.3999999998,5/20/2023
3960,3960,57546.6999999998,11/4/2023
452,452,57587.9999999998,4/7/2023
4283,4283,57629.2999999998,8/30/2022
2232,2232,57670.5999999998,8/4/2023
2903,2903,57711.8999999998,5/5/2023
1126,1126,57753.1999999998,12/26/2022
4004,4004,57794.4999999998,5/13/2024
2117,2117,57835.7999999998,12/13/2022
127,127,57877.0999999998,1/30/2024
76,76,57918.3999999998,5/13/2023
3959,3959,57959.6999999998,1/11/2024
3402,3402,58000.9999999999,9/3/2023
1052,1052,58042.2999999999,8/31/2022
572,572,58083.5999999999,10/4/2023
304,304,58124.8999999999,2/2/2023
2448,2448,58166.1999999999,4/16/2024
1353,1353,58207.4999999999,9/30/2022
972,972,58248.7999999999,12/25/2023
966,966,58290.0999999999,6/6/2024
1585,1585,58331.3999999999,4/16/2024
2894,2894,58372.6999999999,11/16/2022
2338,2338,58413.9999999999,12/3/2022
960,960,58455.2999999999,4/23/2024
1242,1242,58496.5999999999,3/19/2024
577,577,58537.8999999999,1/28/2024
1558,1558,58579.1999999999,7/27/2023
2748,2748,58620.4999999999,9/22/2022
965,965,58661.7999999999,9/18/2023
2311,2311,58703.0999999999,8/8/2023
1572,1572,58744.3999999999,10/3/2022
3115,3115,58785.6999999999,1/16/2023
1643,1643,58826.9999999999,12/4/2023
4723,4723,58868.2999999999,7/16/2023
3769,3769,58909.5999999999,2/26/2024
559,559,58950.8999999999,9/25/2023
4627,4627,58992.1999999999,4/3/2023
3007,3007,59033.4999999999,10/1/2023
1534,1534,59074.7999999999,3/8/2024
4223,4223,59116.0999999999,1/1/2024
338,338,59157.3999999999,9/21/2023
1083,1083,59198.6999999999,3/2/2023
19,19,59239.9999999999,2/27/2024
3588,3588,59281.2999999999,1/8/2024
1674,1674,59322.5999999999,9/20/2022
1460,1460,59363.8999999999,8/1/2024
2061,2061,59405.1999999999,2/7/2023
3846,3846,59446.5,11/30/2023
1545,1545,59487.8,8/25/2023
3392,3392,59529.1,12/30/2022
1989,1989,59570.4,2/29/2024
1719,1719,59611.7,12/29/2023
3976,3976,59653,6/5/2024
3029,3029,59694.3,8/16/2023
1502,1502,59735.6,1/15/2023
3838,3838,59776.9,7/28/2024
4167,4167,59818.2,10/10/2023
4222,4222,59859.5,10/25/2022
3250,3250,59900.8,9/12/2023
4128,4128,59942.1,12/27/2022
638,638,59983.4,2/7/2023
3179,3179,60024.7,5/31/2024
3467,3467,60066,5/7/2024
2668,2668,60107.3,2/5/2024
4163,4163,60148.6,4/26/2023
606,606,60189.9,11/17/2023
3108,3108,60231.2,7/25/2023
2525,2525,60272.5,5/29/2024
1454,1454,60313.8,3/3/2023
2580,2580,60355.1,6/6/2023
434,434,60396.4,4/11/2024
3646,3646,60437.7,3/18/2024
4700,4700,60479,8/30/2022
910,910,60520.3,2/17/2023
2943,2943,60561.6,3/4/2023
2517,2517,60602.9,2/24/2024
3622,3622,60644.2,4/13/2023
3114,3114,60685.5,1/28/2024
4461,4461,60726.8,11/13/2022
2933,2933,60768.1,12/3/2023
1648,1648,60809.4,6/16/2024
1779,1779,60850.7000000001,11/25/2023
4651,4651,60892.0000000001,3/2/2023
4666,4666,60933.3000000001,10/19/2023
1047,1047,60974.6000000001,11/4/2022
4828,4828,61015.9000000001,3/4/2024
580,580,61057.2000000001,2/27/2024
4698,4698,61098.5000000001,3/12/2024
4339,4339,61139.8000000001,9/9/2023
1739,1739,61181.1000000001,9/8/2023
3925,3925,61222.4000000001,8/31/2022
4257,4257,61263.7000000001,8/1/2023
3735,3735,61305.0000000001,5/13/2024
1791,1791,61346.3000000001,10/30/2023
52,52,61387.6000000001,9/28/2022
2504,2504,61428.9000000001,5/2/2023
4409,4409,61470.2000000001,6/29/2023
4621,4621,61511.5000000001,4/25/2023
1662,1662,61552.8000000001,12/24/2023
889,889,61594.1000000001,6/1/2024
1046,1046,61635.4000000001,10/14/2022
1441,1441,61676.7000000001,11/1/2022
1005,1005,61718.0000000001,6/22/2023
3136,3136,61759.3000000001,7/7/2024
2124,2124,61800.6000000001,8/4/2023
2714,2714,61841.9000000001,1/1/2023
1743,1743,61883.2000000001,7/3/2023
1504,1504,61924.5000000001,9/23/2022
3037,3037,61965.8000000001,10/15/2022
2761,2761,62007.1000000001,9/28/2023
373,373,62048.4000000001,1/25/2023
400,400,62089.7000000001,9/20/2023
2244,2244,62131.0000000001,9/28/2022
1673,1673,62172.3000000001,4/29/2024
527,527,62213.6000000001,3/6/2023
436,436,62254.9000000002,9/22/2022
152,152,62296.2000000002,6/16/2023
2008,2008,62337.5000000002,2/4/2023
4111,4111,62378.8000000002,1/12/2023
4576,4576,62420.1000000002,7/9/2024
1420,1420,62461.4000000002,11/26/2022
1239,1239,62502.7000000002,6/6/2024
293,293,62544.0000000002,11/4/2022
2287,2287,62585.3000000002,11/26/2022
3898,3898,62626.6000000002,6/11/2023
2078,2078,62667.9000000002,6/13/2024
2867,2867,62709.2000000002,3/16/2023
2929,2929,62750.5000000002,8/12/2023
4109,4109,62791.8000000002,8/11/2022
1002,1002,62833.1000000002,1/8/2023
4546,4546,62874.4000000002,9/20/2023
2285,2285,62915.7000000002,12/23/2023
4524,4524,62957.0000000002,11/27/2023
3944,3944,62998.3000000002,9/3/2022
1402,1402,63039.6000000002,12/1/2023
2140,2140,63080.9000000002,4/10/2024
386,386,63122.2000000002,10/12/2022
2760,2760,63163.5000000002,9/11/2022
561,561,63204.8000000002,1/29/2023
2828,2828,63246.1000000002,1/29/2023
3272,3272,63287.4000000002,8/17/2022
3010,3010,63328.7000000002,8/1/2023
2807,2807,63370.0000000002,6/15/2024
4075,4075,63411.3000000002,4/15/2024
3074,3074,63452.6000000002,7/28/2024
274,274,63493.9000000002,3/12/2024
769,769,63535.2000000002,7/7/2023
4732,4732,63576.5000000002,3/2/2023
4229,4229,63617.8000000002,10/21/2022
2213,2213,63659.1000000002,11/10/2023
3754,3754,63700.4000000003,9/22/2022
2197,2197,63741.7000000003,1/19/2024
3805,3805,63783.0000000003,7/6/2023
2011,2011,63824.3000000003,2/4/2023
650,650,63865.6000000003,6/26/2023
4756,4756,63906.9000000003,9/8/2022
629,629,63948.2000000003,4/7/2024
1265,1265,63989.5000000003,2/8/2023
1477,1477,64030.8000000003,4/23/2023
4975,4975,64072.1000000003,1/6/2023
2342,2342,64113.4000000003,8/31/2022
1609,1609,64154.7000000003,7/22/2023
2676,2676,64196.0000000003,9/6/2022
3035,3035,64237.3000000003,6/18/2024
2715,2715,64278.6000000003,11/12/2022
389,389,64319.9000000003,5/23/2023
2476,2476,64361.2000000003,11/9/2022
2180,2180,64402.5000000003,7/5/2023
4838,4838,64443.8000000003,10/21/2023
2332,2332,64485.1000000003,1/14/2023
796,796,64526.4000000003,9/16/2023
62,62,64567.7000000003,12/13/2023
3407,3407,64609.0000000003,6/30/2024
2464,2464,64650.3000000003,11/2/2023
3962,3962,64691.6000000003,6/27/2024
558,558,64732.9000000003,1/14/2023
3123,3123,64774.2000000003,2/29/2024
3790,3790,64815.5000000003,4/2/2023
1967,1967,64856.8000000003,7/29/2024
1672,1672,64898.1000000003,6/6/2024
4608,4608,64939.4000000003,4/8/2023
2846,2846,64980.7000000003,7/28/2023
4697,4697,65022.0000000003,9/19/2022
586,586,65063.3000000003,4/21/2023
1064,1064,65104.6000000004,3/29/2024
4335,4335,65145.9000000004,12/4/2022
711,711,65187.2000000004,1/26/2024
266,266,65228.5000000004,5/10/2024
4427,4427,65269.8000000004,6/15/2024
3210,3210,65311.1000000004,6/30/2023
186,186,65352.4000000004,4/1/2024
2821,2821,65393.7000000004,5/12/2023
612,612,65435.0000000004,1/18/2024
4331,4331,65476.3000000004,5/6/2024
1435,1435,65517.6000000004,4/21/2024
4927,4927,65558.9000000004,7/26/2024
4275,4275,65600.2000000004,1/18/2023
181,181,65641.5000000004,6/14/2023
1253,1253,65682.8000000004,11/3/2023
2935,2935,65724.1000000004,10/11/2022
3743,3743,65765.4000000004,9/26/2022
1665,1665,65806.7000000004,10/19/2022
521,521,65848.0000000004,7/27/2023
2895,2895,65889.3000000004,1/23/2023
4402,4402,65930.6000000004,10/2/2022
86,86,65971.9000000004,5/1/2023
2451,2451,66013.2000000004,8/16/2023
4971,4971,66054.5000000004,8/22/2022
3553,3553,66095.8000000004,7/8/2024
147,147,66137.1000000004,1/13/2023
738,738,66178.4000000004,5/12/2023
2295,2295,66219.7000000004,8/5/2023
109,109,66261.0000000004,5/23/2024
1337,1337,66302.3000000004,11/20/2022
4791,4791,66343.6000000004,10/8/2022
3472,3472,66384.9000000004,9/9/2023
1091,1091,66426.2000000004,6/15/2024
4629,4629,66467.5000000004,12/13/2022
4515,4515,66508.8000000004,2/25/2024
3854,3854,66550.1000000004,3/20/2023
2919,2919,66591.4000000005,12/16/2022
1307,1307,66632.7000000005,9/12/2022
1629,1629,66674.0000000005,8/21/2022
1173,1173,66715.3000000005,5/30/2023
3129,3129,66756.6000000005,7/11/2024
4913,4913,66797.9000000005,8/5/2023
2797,2797,66839.2000000005,5/17/2024
2789,2789,66880.5000000005,7/19/2023
4209,4209,66921.8000000005,5/26/2023
1999,1999,66963.1000000005,1/13/2023
1701,1701,67004.4000000005,10/2/2022
4909,4909,67045.7000000005,9/23/2023
2194,2194,67087.0000000005,12/21/2022
917,917,67128.3000000005,12/27/2023
273,273,67169.6000000005,5/24/2024
4670,4670,67210.9000000005,11/3/2023
4853,4853,67252.2000000005,1/12/2023
3448,3448,67293.5000000005,2/8/2024
1981,1981,67334.8000000005,8/6/2022
2414,2414,67376.1000000005,1/23/2024
1744,1744,67417.4000000005,2/20/2024
2382,2382,67458.7000000005,5/8/2023
1566,1566,67500.0000000005,12/27/2022
377,377,67541.3000000005,4/10/2024
2418,2418,67582.6000000005,9/4/2022
2420,2420,67623.9000000005,10/17/2022
2243,2243,67665.2000000005,4/16/2023
2252,2252,67706.5000000005,3/8/2023
260,260,67747.8000000005,8/29/2023
1409,1409,67789.1000000005,8/7/2022
2122,2122,67830.4000000005,9/7/2022
3776,3776,67871.7000000005,2/2/2024
87,87,67913.0000000005,8/13/2023
3270,3270,67954.3000000005,12/3/2023
589,589,67995.6000000005,7/23/2024
2808,2808,68036.9000000006,2/1/2023
1657,1657,68078.2000000006,7/1/2023
121,121,68119.5000000006,5/7/2024
3664,3664,68160.8000000006,3/27/2023
1693,1693,68202.1000000006,4/23/2023
4597,4597,68243.4000000006,7/20/2023
4379,4379,68284.7000000006,12/26/2023
859,859,68326.0000000006,7/5/2024
915,915,68367.3000000006,10/27/2022
117,117,68408.6000000006,12/3/2022
4812,4812,68449.9000000006,10/11/2023
742,742,68491.2000000006,1/2/2024
4811,4811,68532.5000000006,6/30/2024
4705,4705,68573.8000000006,8/6/2023
3988,3988,68615.1000000006,9/1/2022
996,996,68656.4000000006,3/5/2024
1725,1725,68697.7000000006,7/6/2024
1697,1697,68739.0000000006,12/10/2022
57,57,68780.3000000006,7/2/2023
2793,2793,68821.6000000006,11/20/2023
1199,1199,68862.9000000006,10/15/2023
1618,1618,68904.2000000006,9/7/2023
1032,1032,68945.5000000006,7/23/2024
371,371,68986.8000000006,6/22/2024
1050,1050,69028.1000000006,11/15/2022
4603,4603,69069.4000000006,2/2/2024
