trend_id,house_id,date_recorded,price,trend_description
429,729,2023-04-14,527862.11,lower than last month by $6841.22 (1.28%)
430,531,2023-04-14,294196.16,same than last quarter
431,655,2023-04-14,538109.3,lower than last quarter by $9407.74 (1.72%)
432,335,2023-04-14,692099.55,higher than last year by $38684.31 (5.92%)
433,789,2023-04-14,664217.84,lower than 2 months ago by $44738.52 (6.31%)
434,859,2023-04-14,974084.07,lower than last year by $25750.48 (2.58%)
435,815,2023-04-14,956595.73,same than 6 months ago
436,725,2023-04-15,984839.81,higher than last month by $7235.6 (0.74%)
437,673,2023-04-15,446712.2,same than 3 months ago
438,663,2023-04-15,682186.97,higher than a year ago by $36146.33 (5.6%)
439,346,2023-04-15,887895.21,same than last year
440,479,2023-04-15,499802.16,lower than last quarter by $37432.65 (6.97%)
441,970,2023-04-15,325206.52,same than a year ago
442,466,2023-04-15,215616.88,higher than 2 months ago by $39852.13 (22.67%)
443,344,2023-04-15,308257.47,same than last year
444,731,2023-04-15,800231.83,higher than a year ago by $25006.71 (3.23%)
445,825,2023-04-16,825886.6,same than 6 months ago
446,232,2023-04-16,221638.39,higher than 2 months ago by $37243.48 (20.2%)
447,120,2023-04-16,114834.74,lower than last quarter by $45416.17 (28.34%)
448,801,2023-04-16,809942.97,lower than last year by $33319.42 (3.95%)
449,429,2023-04-16,916363.01,higher than last month by $31536.27 (3.56%)
450,386,2023-04-16,806722.85,lower than last month by $27807.36 (3.33%)
451,443,2023-04-16,456228.57,higher than 2 months ago by $32261.17 (7.61%)
452,847,2023-04-16,975136.61,same than 3 months ago
453,207,2023-04-16,854259.74,lower than last month by $41637.47 (4.65%)
454,906,2023-04-16,194721.46,lower than a year ago by $44500.03 (18.6%)
455,404,2023-04-17,583431.41,higher than last quarter by $31863.86 (5.78%)
456,485,2023-04-17,645632.03,lower than 3 months ago by $25130.0 (3.75%)
457,495,2023-04-17,116658.55,lower than 3 months ago by $39838.75 (25.46%)
458,228,2023-04-17,934965.9,higher than last quarter by $8179.64 (0.88%)
459,968,2023-04-17,696861.34,same than 6 months ago
460,122,2023-04-17,607607.18,higher than last quarter by $13711.75 (2.31%)
461,592,2023-04-17,612851.04,higher than 3 months ago by $21176.81 (3.58%)
462,14,2023-04-17,953488.6,same than last year
463,19,2023-04-17,360178.21,higher than 2 months ago by $33057.17 (10.11%)
464,733,2023-04-17,988549.17,higher than 3 months ago by $41709.92 (4.41%)
465,736,2023-04-18,850208.3,same than last year
466,318,2023-04-18,602625.94,same than last quarter
467,74,2023-04-18,229672.09,same than 3 months ago
468,866,2023-04-18,819825.69,higher than last quarter by $16607.55 (2.07%)
469,695,2023-04-18,609902.49,higher than a year ago by $44910.22 (7.95%)
470,479,2023-04-18,934675.42,lower than last month by $35346.39 (3.64%)
471,55,2023-04-18,578161.13,lower than last year by $6596.34 (1.13%)
472,267,2023-04-18,303207.89,same than last year
473,781,2023-04-18,151695.79,same than a year ago
474,796,2023-04-19,428943.08,same than last quarter
475,177,2023-04-19,307989.55,higher than last quarter by $49718.55 (19.25%)
476,149,2023-04-19,312678.09,lower than last quarter by $45432.3 (12.69%)
477,289,2023-04-19,302196.74,same than 2 months ago
478,394,2023-04-19,197229.86,same than a year ago
479,216,2023-04-19,192664.12,higher than last month by $16132.41 (9.14%)
480,847,2023-04-19,817306.42,higher than last quarter by $45961.4 (5.96%)
481,406,2023-04-19,783772.32,lower than last month by $35884.57 (4.38%)
482,967,2023-04-19,544395.68,lower than 3 months ago by $13184.01 (2.36%)
483,193,2023-04-19,897695.27,same than last quarter
484,645,2023-04-20,714783.8,same than 2 months ago
485,873,2023-04-20,118440.87,higher than 2 months ago by $13466.87 (12.83%)
486,331,2023-04-20,996517.05,higher than 3 months ago by $10025.01 (1.02%)
487,252,2023-04-20,429969.76,higher than 3 months ago by $13459.83 (3.23%)
488,387,2023-04-20,777890.41,same than last quarter
489,953,2023-04-20,624133.79,same than 3 months ago
490,370,2023-04-20,619304.83,same than last year
491,751,2023-04-20,690458.38,same than 6 months ago
492,366,2023-04-20,533795.55,higher than 3 months ago by $27456.54 (5.42%)
493,708,2023-04-20,811810.71,higher than last month by $37021.79 (4.78%)
494,476,2023-04-21,304832.72,lower than 2 months ago by $44300.64 (12.69%)
495,913,2023-04-21,522323.19,same than a year ago
496,942,2023-04-21,426328.96,higher than 6 months ago by $12066.65 (2.91%)
497,451,2023-04-21,885798.71,same than 2 months ago
498,620,2023-04-21,253823.3,lower than a year ago by $20235.39 (7.38%)
499,365,2023-04-21,889483.38,same than 3 months ago
500,294,2023-04-21,406095.43,lower than last month by $6680.29 (1.62%)
501,700,2023-04-21,604353.97,higher than 3 months ago by $35948.29 (6.32%)
502,674,2023-04-21,393280.56,higher than 6 months ago by $37577.47 (10.56%)
503,824,2023-04-22,566078.04,same than last month
504,10,2023-04-22,923816.15,same than 3 months ago
505,55,2023-04-22,159896.78,lower than a year ago by $10172.74 (5.98%)
506,795,2023-04-22,292148.63,same than last month
507,989,2023-04-22,237610.71,lower than a year ago by $26885.64 (10.16%)
508,27,2023-04-22,863608.32,same than last year
509,574,2023-04-22,160767.96,higher than 2 months ago by $24536.26 (18.01%)
510,734,2023-04-22,455910.54,higher than 3 months ago by $28619.68 (6.7%)
511,330,2023-04-22,547290.9,higher than 3 months ago by $22287.5 (4.25%)
512,248,2023-04-22,701237.57,same than last quarter
513,736,2023-04-23,197729.75,same than 3 months ago
514,509,2023-04-23,735522.9,lower than 6 months ago by $37054.45 (4.8%)
515,672,2023-04-23,558440.97,lower than last year by $6549.63 (1.16%)
516,406,2023-04-23,264351.29,higher than 6 months ago by $15216.96 (6.11%)
517,527,2023-04-23,968465.76,lower than last quarter by $7655.45 (0.78%)
518,447,2023-04-23,275233.3,same than last quarter
519,26,2023-04-23,971981.11,higher than 6 months ago by $49889.5 (5.41%)
520,524,2023-04-23,182550.42,higher than last month by $14225.85 (8.45%)
521,295,2023-04-23,592732.01,higher than 2 months ago by $35083.25 (6.29%)
522,861,2023-04-23,675548.29,higher than a year ago by $38717.98 (6.08%)
523,46,2023-04-24,610769.33,same than 2 months ago
524,827,2023-04-24,570744.89,lower than last year by $28548.32 (4.76%)
525,456,2023-04-24,538707.56,same than 2 months ago
526,152,2023-04-24,300108.13,lower than 2 months ago by $32805.3 (9.85%)
527,24,2023-04-24,550794.85,higher than last quarter by $40715.03 (7.98%)
528,483,2023-04-24,333858.3,higher than 3 months ago by $23730.23 (7.65%)
529,783,2023-04-24,880588.3,lower than 2 months ago by $17472.94 (1.95%)
530,467,2023-04-24,198538.13,lower than 3 months ago by $15469.29 (7.23%)
531,524,2023-04-24,555574.43,lower than 2 months ago by $38339.67 (6.46%)
532,188,2023-04-25,340760.71,same than 3 months ago
533,193,2023-04-25,787485.38,same than last month
534,172,2023-04-25,732901.42,same than a year ago
535,215,2023-04-25,516464.28,higher than 2 months ago by $22258.94 (4.5%)
536,218,2023-04-25,927330.88,same than a year ago
537,191,2023-04-25,623593.17,lower than 2 months ago by $12287.31 (1.93%)
538,705,2023-04-25,154280.42,lower than last quarter by $22275.89 (12.62%)
539,706,2023-04-25,254665.9,higher than last quarter by $44479.7 (21.16%)
540,415,2023-04-25,712708.88,lower than 6 months ago by $5125.52 (0.71%)
541,285,2023-04-25,341899.28,same than 3 months ago
542,272,2023-04-26,908707.75,lower than 6 months ago by $19072.72 (2.06%)
543,865,2023-04-26,519550.02,higher than last quarter by $16953.7 (3.37%)
544,79,2023-04-26,257443.65,same than 2 months ago
545,901,2023-04-26,179911.47,lower than 6 months ago by $25438.72 (12.39%)
546,780,2023-04-26,659164.21,higher than last year by $38431.9 (6.19%)
547,528,2023-04-26,250411.48,same than 6 months ago
548,795,2023-04-26,678681.82,lower than last month by $31781.8 (4.47%)
549,590,2023-04-26,364670.42,lower than last month by $37629.73 (9.35%)
550,838,2023-04-26,664998.67,same than last year
551,245,2023-04-26,810178.9,lower than a year ago by $49288.83 (5.73%)
552,992,2023-04-27,249060.27,higher than 6 months ago by $35962.85 (16.88%)
553,892,2023-04-27,772357.19,lower than 3 months ago by $8897.86 (1.14%)
554,635,2023-04-27,896730.45,lower than last quarter by $39464.28 (4.22%)
555,311,2023-04-27,616213.32,same than last quarter
556,923,2023-04-27,716819.82,same than 2 months ago
557,385,2023-04-27,114976.63,higher than a year ago by $12560.74 (12.26%)
558,247,2023-04-27,261367.02,lower than last year by $27226.18 (9.43%)
559,753,2023-04-27,967020.64,same than a year ago
560,197,2023-04-27,908691.63,lower than last quarter by $8567.53 (0.93%)
561,624,2023-04-28,621100.83,higher than 6 months ago by $49787.22 (8.71%)
562,314,2023-04-28,679701.55,same than 2 months ago
563,381,2023-04-28,872702.66,lower than last year by $6771.74 (0.77%)
564,797,2023-04-28,352457.75,higher than last year by $11976.85 (3.52%)
565,765,2023-04-28,103640.55,higher than last month by $25130.99 (32.01%)
566,483,2023-04-28,277755.85,lower than last year by $48576.23 (14.89%)
567,346,2023-04-28,384686.44,same than 2 months ago
568,357,2023-04-28,958265.49,same than last year
569,641,2023-04-28,405911.84,same than last quarter
570,257,2023-04-28,204806.27,same than last month
571,162,2023-04-29,162138.45,lower than last quarter by $10809.87 (6.25%)
572,851,2023-04-29,280575.36,lower than last year by $10554.32 (3.63%)
573,17,2023-04-29,753120.55,same than last year
574,101,2023-04-29,556520.95,lower than 3 months ago by $38310.79 (6.44%)
575,464,2023-04-29,717857.58,higher than last year by $24624.34 (3.55%)
576,610,2023-04-29,134536.65,higher than last month by $12665.59 (10.39%)
577,924,2023-04-29,108471.65,same than 6 months ago
578,977,2023-04-29,741595.36,lower than a year ago by $49867.43 (6.3%)
579,738,2023-04-29,651210.81,lower than 3 months ago by $39346.39 (5.7%)
580,441,2023-04-29,781587.91,lower than a year ago by $31737.87 (3.9%)
581,216,2023-04-30,965968.38,lower than last year by $14631.29 (1.49%)
582,191,2023-04-30,356518.99,lower than 6 months ago by $28316.85 (7.36%)
583,48,2023-04-30,893571.79,higher than last quarter by $20177.46 (2.31%)
584,823,2023-04-30,113632.57,higher than 2 months ago by $21875.12 (23.84%)
585,377,2023-04-30,682428.67,higher than last month by $30746.7 (4.72%)
586,587,2023-04-30,911592.83,higher than 6 months ago by $31233.24 (3.55%)
587,284,2023-04-30,110517.41,lower than last quarter by $37260.3 (25.21%)
588,760,2023-04-30,671159.05,lower than a year ago by $43277.88 (6.06%)
589,618,2023-04-30,705419.29,same than last quarter
590,344,2023-05-01,610531.21,lower than 6 months ago by $21671.82 (3.43%)
591,697,2023-05-01,191389.37,higher than a year ago by $29644.57 (18.33%)
592,497,2023-05-01,652398.96,same than last year
593,649,2023-05-01,231966.21,lower than 2 months ago by $42383.56 (15.45%)
594,997,2023-05-01,226922.35,higher than last quarter by $20872.17 (10.13%)
595,164,2023-05-01,487779.24,higher than 6 months ago by $6646.24 (1.38%)
596,771,2023-05-01,246929.25,higher than a year ago by $33621.69 (15.76%)
597,603,2023-05-01,371262.33,lower than a year ago by $7331.85 (1.94%)
598,399,2023-05-01,882827.69,same than 2 months ago
599,517,2023-05-01,821062.15,lower than last month by $29504.94 (3.47%)
600,389,2023-05-02,527597.05,same than last year
601,698,2023-05-02,303106.48,higher than 2 months ago by $49190.49 (19.37%)
602,273,2023-05-02,139341.15,higher than last quarter by $44336.07 (46.67%)
603,834,2023-05-02,562551.26,higher than 2 months ago by $35370.49 (6.71%)
604,176,2023-05-02,910867.71,lower than 2 months ago by $35669.47 (3.77%)
605,370,2023-05-02,830810.7,same than 6 months ago
606,355,2023-05-02,196444.58,higher than last quarter by $40509.85 (25.98%)
607,987,2023-05-02,912225.36,lower than 2 months ago by $30168.02 (3.2%)
608,943,2023-05-02,722434.05,same than last quarter
609,533,2023-05-03,428702.08,same than last quarter
610,976,2023-05-03,410331.43,higher than 3 months ago by $39521.24 (10.66%)
611,50,2023-05-03,865592.85,higher than last quarter by $28439.81 (3.4%)
612,412,2023-05-03,103951.24,lower than 3 months ago by $16894.54 (13.98%)
613,414,2023-05-03,499690.09,same than 3 months ago
614,949,2023-05-03,674143.18,same than 3 months ago
615,464,2023-05-03,994599.42,lower than last month by $48471.32 (4.65%)
616,322,2023-05-03,538831.58,same than last quarter
617,428,2023-05-03,610759.17,same than last quarter
618,163,2023-05-03,513507.62,lower than 3 months ago by $41516.37 (7.48%)
619,522,2023-05-04,330819.34,higher than a year ago by $26672.72 (8.77%)
620,124,2023-05-04,986563.2,lower than a year ago by $41894.01 (4.07%)
621,365,2023-05-04,680896.21,lower than 3 months ago by $8573.35 (1.24%)
622,883,2023-05-04,945148.38,same than 6 months ago
623,556,2023-05-04,929355.34,lower than 3 months ago by $19747.56 (2.08%)
624,293,2023-05-04,503332.73,same than last year
625,513,2023-05-04,680154.56,same than last year
626,517,2023-05-04,325445.24,same than 3 months ago
627,661,2023-05-04,185890.94,same than last year
628,395,2023-05-04,248560.75,same than last month
629,912,2023-05-05,858955.46,higher than 2 months ago by $19224.66 (2.29%)
630,360,2023-05-05,857003.22,same than 2 months ago
631,283,2023-05-05,433294.25,lower than last month by $21653.09 (4.76%)
632,74,2023-05-05,544508.87,lower than 6 months ago by $13847.08 (2.48%)
633,646,2023-05-05,333006.62,higher than last year by $44811.39 (15.55%)
634,624,2023-05-05,893789.0,same than last month
635,101,2023-05-05,940623.69,same than a year ago
636,680,2023-05-05,353777.64,same than 6 months ago
637,480,2023-05-05,163131.0,lower than 2 months ago by $6858.07 (4.03%)
638,191,2023-05-06,685786.78,lower than a year ago by $9813.02 (1.41%)
639,678,2023-05-06,617832.67,lower than last quarter by $34374.94 (5.27%)
640,445,2023-05-06,202888.37,same than a year ago
641,989,2023-05-06,634527.31,lower than a year ago by $24034.73 (3.65%)
642,74,2023-05-06,874378.19,higher than last month by $26542.45 (3.13%)
643,81,2023-05-06,300495.55,lower than 3 months ago by $27339.37 (8.34%)
644,333,2023-05-06,347927.3,lower than 6 months ago by $24464.43 (6.57%)
645,159,2023-05-06,482439.96,same than 2 months ago
646,106,2023-05-06,798403.69,lower than last month by $11679.8 (1.44%)
647,637,2023-05-06,534247.02,lower than 6 months ago by $12748.3 (2.33%)
648,941,2023-05-07,229581.88,same than last quarter
649,848,2023-05-07,221276.31,higher than last month by $10834.62 (5.15%)
650,563,2023-05-07,399469.66,higher than 2 months ago by $11381.9 (2.93%)
651,470,2023-05-07,195586.9,same than last month
652,307,2023-05-07,650961.18,lower than a year ago by $8625.62 (1.31%)
653,673,2023-05-07,361811.97,higher than last year by $19219.15 (5.61%)
654,320,2023-05-07,166911.95,higher than a year ago by $38092.94 (29.57%)
655,740,2023-05-07,782370.01,lower than last year by $35190.83 (4.3%)
656,193,2023-05-07,982671.68,same than 3 months ago
657,300,2023-05-07,657050.9,same than 2 months ago
658,815,2023-05-08,601470.5,higher than last year by $44848.75 (8.06%)
659,470,2023-05-08,723785.0,lower than 2 months ago by $47428.35 (6.15%)
660,509,2023-05-08,834935.59,lower than last quarter by $45614.59 (5.18%)
661,327,2023-05-08,347054.52,lower than last month by $25702.96 (6.9%)
662,384,2023-05-08,340052.65,lower than last quarter by $48158.23 (12.41%)
663,960,2023-05-08,103554.44,lower than 2 months ago by $31685.28 (23.43%)
664,803,2023-05-08,192435.75,same than 6 months ago
665,824,2023-05-08,139289.04,same than 3 months ago
666,139,2023-05-08,609613.87,same than 6 months ago
667,239,2023-05-09,280891.3,higher than 2 months ago by $36090.03 (14.74%)
668,260,2023-05-09,819777.46,lower than last month by $45563.06 (5.27%)
669,922,2023-05-09,492781.31,lower than last month by $26145.96 (5.04%)
670,473,2023-05-09,867945.11,same than last year
671,507,2023-05-09,854897.7,lower than last quarter by $27324.02 (3.1%)
672,383,2023-05-09,840602.82,higher than last quarter by $37497.83 (4.67%)
673,984,2023-05-09,346666.13,same than last year
674,673,2023-05-09,499348.23,lower than last year by $5665.49 (1.12%)
675,452,2023-05-09,434017.71,lower than 2 months ago by $23745.83 (5.19%)
676,725,2023-05-09,450061.51,same than 2 months ago
677,465,2023-05-10,902248.51,lower than 2 months ago by $12527.04 (1.37%)
678,284,2023-05-10,345534.97,same than a year ago
679,643,2023-05-10,168341.17,lower than last quarter by $32654.4 (16.25%)
680,532,2023-05-10,145757.96,same than last quarter
681,721,2023-05-10,902127.28,higher than last year by $13121.92 (1.48%)
682,994,2023-05-10,591232.76,higher than 3 months ago by $43793.24 (8.0%)
683,411,2023-05-10,459099.07,higher than 3 months ago by $23049.75 (5.29%)
684,448,2023-05-10,273434.19,higher than 6 months ago by $10887.31 (4.15%)
685,97,2023-05-10,669573.05,lower than 2 months ago by $14843.14 (2.17%)
686,434,2023-05-10,799052.91,same than a year ago
687,657,2023-05-11,150701.52,higher than 2 months ago by $34704.73 (29.92%)
